ano,mes_num,mes_nome,segmento,tipo_venda,rank,modelo,quantidade_mes
2022,2,Fevereiro,Autos,Direta,18,GM/TRACKER,544
2022,2,Fevereiro,Com. Leves,Direta,18,RAM/2500,41
2022,2,Fevereiro,Autos,Direta,19,RENAULT/KWID,446
2022,2,Fevereiro,Com. Leves,Direta,19,FORD/MAVERICK,30
2022,2,Fevereiro,Autos,Direta,20,VW/GOL,428
2022,2,Fevereiro,Com. Leves,Direta,20,HYUNDAI/HR,17
2022,2,Fevereiro,Autos,Direta,21,CAOA CHERY/TIGGO 8,411
2022,2,Fevereiro,Com. Leves,Direta,21,PEUGEOT/PARTNER,14
2022,2,Fevereiro,Autos,Direta,22,PEUGEOT/2008,398
2022,2,Fevereiro,Com. Leves,Direta,22,FIAT/DOBLO,5
2022,2,Fevereiro,Autos,Direta,23,TOYOTA/YARIS HB,395
2022,2,Fevereiro,Com. Leves,Direta,23,IVECO/DAILY 30-130,4
2022,2,Fevereiro,Autos,Direta,24,CAOA CHERY/TIGGO 3X,372
2022,2,Fevereiro,Com. Leves,Direta,24,CITROEN/JUMPER,2
2022,2,Fevereiro,Autos,Direta,25,NISSAN/VERSA,366
2022,2,Fevereiro,Com. Leves,Direta,25,FORD/TRANSIT,2
2022,2,Fevereiro,Autos,Direta,26,TOYOTA/COROLLA,364
2022,2,Fevereiro,Com. Leves,Direta,26,GM/MONTANA,2
2022,2,Fevereiro,Autos,Direta,27,TOYOTA/YARIS SEDAN,356
2022,2,Fevereiro,Com. Leves,Direta,27,RAM/1500,2
2022,2,Fevereiro,Autos,Direta,28,RENAULT/SANDERO,355
2022,2,Fevereiro,Com. Leves,Direta,28,PEUGEOT/BOXER,1
2022,2,Fevereiro,Autos,Direta,29,VW/NIVUS,301
2022,2,Fevereiro,Com. Leves,Direta,29,TOYOTA/BANDEIRANTE,1
2022,2,Fevereiro,Autos,Direta,30,FIAT/CRONOS,234
2022,2,Fevereiro,Autos,Direta,31,VW/VIRTUS,225
2022,2,Fevereiro,Autos,Direta,32,VOLVO/XC60,198
2022,2,Fevereiro,Autos,Direta,33,RENAULT/CAPTUR,187
2022,2,Fevereiro,Autos,Direta,34,FIAT/PULSE,181
2022,2,Fevereiro,Autos,Direta,35,GM/CRUZE SEDAN,148
2022,2,Fevereiro,Autos,Direta,36,HONDA/CITY,140
2022,2,Fevereiro,Autos,Direta,37,HONDA/CITY HATCH,139
2022,2,Fevereiro,Autos,Direta,38,HYUNDAI/CRETA,109
2022,2,Fevereiro,Autos,Direta,39,AUDI/Q5,102
2022,2,Fevereiro,Autos,Direta,40,VOLVO/XC40,89
2022,2,Fevereiro,Autos,Direta,41,FIAT/500E,8
2022,2,Fevereiro,Autos,Direta,42,MITSUBISHI/PAJERO,87
2022,2,Fevereiro,Autos,Direta,43,VW/VOYAGE,84
2022,2,Fevereiro,Autos,Direta,44,FIAT/DOBLO,83
2022,2,Fevereiro,Autos,Direta,45,BMW/320I,79
2022,2,Fevereiro,Autos,Direta,46,GM/TRAILBLAZER,75
2022,2,Fevereiro,Autos,Direta,47,CAOA CHERY/ARRIZO 6,74
2022,2,Fevereiro,Autos,Direta,48,NISSAN/KICKS,6
2022,2,Fevereiro,Autos,Direta,49,CAOA CHERY/TIGGO 5X,6
2022,2,Fevereiro,Autos,Direta,50,CAOA CHERY/TIGGO 7,5
2022,2,Fevereiro,Autos,Varejo,1,GM/ONIX,5573
2022,2,Fevereiro,Com. Leves,Varejo,1,TOYOTA/HILUX,1957
2022,2,Fevereiro,Autos,Varejo,2,HYUNDAI/CRETA,4054
2022,2,Fevereiro,Com. Leves,Varejo,2,FIAT/STRADA,1888
2022,2,Fevereiro,Autos,Varejo,3,VW/T CROSS,3901
2022,2,Fevereiro,Com. Leves,Varejo,3,FIAT/TORO,1789
2022,2,Fevereiro,Autos,Varejo,4,RENAULT/KWID,3816
2022,2,Fevereiro,Com. Leves,Varejo,4,FIAT/FIORINO,571
2022,2,Fevereiro,Autos,Varejo,5,GM/ONIX PLUS,3489
2022,2,Fevereiro,Com. Leves,Varejo,5,FORD/RANGER,550
2022,2,Fevereiro,Autos,Varejo,6,TOYOTA/COROLLA CROSS,3042
2022,2,Fevereiro,Com. Leves,Varejo,6,MITSUBISHI/L200,529
2022,2,Fevereiro,Autos,Varejo,7,GM/TRACKER,2875
2022,2,Fevereiro,Com. Leves,Varejo,7,GM/S10,451
2022,2,Fevereiro,Autos,Varejo,8,HYUNDAI/HB20,2825
2022,2,Fevereiro,Com. Leves,Varejo,8,NISSAN/FRONTIER,383
2022,2,Fevereiro,Autos,Varejo,9,TOYOTA/COROLLA,2365
2022,2,Fevereiro,Com. Leves,Varejo,9,VW/AMAROK,309
2022,2,Fevereiro,Autos,Varejo,10,HONDA/CITY,2186
2022,2,Fevereiro,Com. Leves,Varejo,10,RENAULT/MASTER,196
2022,2,Fevereiro,Autos,Varejo,11,VW/NIVUS,2116
2022,2,Fevereiro,Com. Leves,Varejo,11,PEUGEOT/EXPERT,171
2022,2,Fevereiro,Autos,Varejo,12,FIAT/MOBI,2065
2022,2,Fevereiro,Com. Leves,Varejo,12,KIA/K2500,155
2022,2,Fevereiro,Autos,Varejo,13,FIAT/ARGO,2024
2022,2,Fevereiro,Com. Leves,Varejo,13,IVECO/DAILY 35-150,146
2022,2,Fevereiro,Autos,Varejo,14,TOYOTA/YARIS HB,1672
2022,2,Fevereiro,Com. Leves,Varejo,14,VW/MAN/EXPRESS,135
2022,2,Fevereiro,Autos,Varejo,15,FIAT/PULSE,1662
2022,2,Fevereiro,Com. Leves,Varejo,15,HYUNDAI/HR,126
2022,2,Fevereiro,Autos,Varejo,16,JEEP/RENEGADE,1284
2022,2,Fevereiro,Com. Leves,Varejo,16,FIAT/DUCATO,97
2022,2,Fevereiro,Autos,Varejo,17,VW/GOL,1282
2022,2,Fevereiro,Com. Leves,Varejo,17,CITROEN/JUMPY,91
2022,2,Fevereiro,Autos,Varejo,18,NISSAN/KICKS,1046
2022,2,Fevereiro,Com. Leves,Varejo,18,RENAULT/OROCH,53
2022,2,Fevereiro,Autos,Varejo,19,JEEP/COMPASS,1029
2022,2,Fevereiro,Com. Leves,Varejo,19,M.BENZ/SPRINTER 314,43
2022,2,Fevereiro,Autos,Varejo,20,HYUNDAI/HB20S,983
2022,2,Fevereiro,Com. Leves,Varejo,20,IVECO/DAILY 30-130,42
2022,2,Fevereiro,Autos,Varejo,21,TOYOTA/HILUX SW4,971
2022,2,Fevereiro,Com. Leves,Varejo,21,M.BENZ/SPRINTER 416,40
2022,2,Fevereiro,Autos,Varejo,22,TOYOTA/YARIS SEDAN,846
2022,2,Fevereiro,Com. Leves,Varejo,22,EFFA/V21,28
2022,2,Fevereiro,Autos,Varejo,23,HONDA/HR-V,818
2022,2,Fevereiro,Com. Leves,Varejo,23,VW/SAVEIRO,21
2022,2,Fevereiro,Autos,Varejo,24,RENAULT/DUSTER,697
2022,2,Fevereiro,Com. Leves,Varejo,24,PEUGEOT/PARTNER,12
2022,2,Fevereiro,Autos,Varejo,25,NISSAN/VERSA,692
2022,2,Fevereiro,Com. Leves,Varejo,25,EFFA/V22,12
2022,2,Fevereiro,Autos,Varejo,26,CAOA CHERY/TIGGO 7,675
2022,2,Fevereiro,Com. Leves,Varejo,26,M.BENZ/SPRINTER,9
2022,2,Fevereiro,Autos,Varejo,27,VW/TAOS,615
2022,2,Fevereiro,Com. Leves,Varejo,27,IVECO/DAILY,5
2022,2,Fevereiro,Autos,Varejo,28,FIAT/CRONOS,605
2022,2,Fevereiro,Com. Leves,Varejo,28,FOTON/AUMARK 3.5-14DT,5
2022,2,Fevereiro,Autos,Varejo,29,CAOA CHERY/TIGGO 5X,583
2022,2,Fevereiro,Com. Leves,Varejo,29,FORD/MAVERICK,4
2022,2,Fevereiro,Autos,Varejo,30,HONDA/CIVIC,470
2022,2,Fevereiro,Com. Leves,Varejo,30,PEUGEOT/BOXER,4
2022,2,Fevereiro,Autos,Varejo,31,CAOA CHERY/TIGGO 8,467
2022,2,Fevereiro,Com. Leves,Varejo,31,EFFA/V25,4
2022,2,Fevereiro,Autos,Varejo,32,CAOA CHERY/TIGGO 3X,414
2022,2,Fevereiro,Com. Leves,Varejo,32,JAC/V260,3
2022,2,Fevereiro,Autos,Varejo,33,PEUGEOT/208,395
2022,2,Fevereiro,Com. Leves,Varejo,33,CITROEN/JUMPER,2
2022,2,Fevereiro,Autos,Varejo,34,BMW/320I,368
2022,2,Fevereiro,Com. Leves,Varejo,34,VW/KOMBI,2
2022,2,Fevereiro,Autos,Varejo,35,GM/CRUZE SEDAN,329
2022,2,Fevereiro,Com. Leves,Varejo,35,WILLYS/OVERLAND,2
2022,2,Fevereiro,Autos,Varejo,36,FIAT/SIENA,299
2022,2,Fevereiro,Com. Leves,Varejo,36,EFFA/K01,2
2022,2,Fevereiro,Autos,Varejo,37,RENAULT/CAPTUR,293
2022,2,Fevereiro,Com. Leves,Varejo,37,FOTON/AUMARK 1039,2
2022,2,Fevereiro,Autos,Varejo,38,VW/POLO,268
2022,2,Fevereiro,Com. Leves,Varejo,38,FIAT/DOBLO,1
2022,2,Fevereiro,Autos,Varejo,39,JEEP/COMMANDER,229
2022,2,Fevereiro,Com. Leves,Varejo,39,FORD/PAMPA,1
2022,2,Fevereiro,Autos,Varejo,40,CITROEN/C4 CACTUS,208
2022,2,Fevereiro,Com. Leves,Varejo,40,FORD/TRANSIT,1
2022,2,Fevereiro,Autos,Varejo,41,MITSUBISHI/OUTLANDER,206
2022,2,Fevereiro,Com. Leves,Varejo,41,GM/C10,1
2022,2,Fevereiro,Autos,Varejo,42,MITSUBISHI/PAJERO,186
2022,2,Fevereiro,Com. Leves,Varejo,42,GM/D20,1
2022,2,Fevereiro,Autos,Varejo,43,M.BENZ/CLASSE C,164
2022,2,Fevereiro,Com. Leves,Varejo,43,TOYOTA/BANDEIRANTE,1
2022,2,Fevereiro,Autos,Varejo,44,HYUNDAI/TUCSON,139
2022,2,Fevereiro,Com. Leves,Varejo,44,HAFEI/ZHONGYI VAN,1
2022,2,Fevereiro,Autos,Varejo,45,MITSUBISHI/ECLIPSE CROSS,127
2022,2,Fevereiro,Com. Leves,Varejo,45,RAM/1500,1
2022,2,Fevereiro,Autos,Varejo,46,LAND ROVER/DISCOVERY,122
2022,2,Fevereiro,Com. Leves,Varejo,46,RAM/2500,1
2022,2,Fevereiro,Autos,Varejo,47,RENAULT/SANDERO,114
2022,2,Fevereiro,Autos,Varejo,48,BMW/X5,111
2022,2,Fevereiro,Autos,Varejo,49,HONDA/CITY HATCH,106
2022,2,Fevereiro,Autos,Varejo,50,BMW/X1,103
2022,3,Março,Autos,Total,1,HYUNDAI/HB20,6908
2022,3,Março,Com. Leves,Total,1,FIAT/STRADA,7567
2022,3,Março,Autos,Total,2,FIAT/MOBI,6581
2022,3,Março,Com. Leves,Total,2,FIAT/TORO,4442
2022,3,Março,Autos,Total,3,VW/T CROSS,6549
2022,3,Março,Com. Leves,Total,3,TOYOTA/HILUX,3971
2022,3,Março,Autos,Total,4,GM/ONIX,5421
2022,3,Março,Com. Leves,Total,4,GM/S10,2563
2022,3,Março,Autos,Total,5,GM/TRACKER,4748
2022,3,Março,Com. Leves,Total,5,FIAT/FIORINO,2017
2022,3,Março,Autos,Total,6,JEEP/COMPASS,4724
2022,3,Março,Com. Leves,Total,6,MITSUBISHI/L200,1095
2022,3,Março,Autos,Total,7,TOYOTA/COROLLA CROSS,4318
2022,3,Março,Com. Leves,Total,7,FORD/RANGER,1001
2022,3,Março,Autos,Total,8,HYUNDAI/CRETA,4238
2022,3,Março,Com. Leves,Total,8,RENAULT/MASTER,661
2022,3,Março,Autos,Total,9,TOYOTA/COROLLA,4196
2022,3,Março,Com. Leves,Total,9,NISSAN/FRONTIER,618
2022,3,Março,Autos,Total,10,GM/ONIX PLUS,4179
2022,3,Março,Com. Leves,Total,10,FIAT/DUCATO,348
2022,3,Março,Autos,Total,11,JEEP/RENEGADE,3789
2022,3,Março,Com. Leves,Total,11,PEUGEOT/EXPERT,309
2022,3,Março,Autos,Total,12,FIAT/PULSE,3650
2022,3,Março,Com. Leves,Total,12,CITROEN/JUMPY,284
2022,3,Março,Autos,Total,13,RENAULT/KWID,3585
2022,3,Março,Com. Leves,Total,13,VW/AMAROK,243
2022,3,Março,Autos,Total,14,VW/NIVUS,3154
2022,3,Março,Com. Leves,Total,14,RENAULT/OROCH,219
2022,3,Março,Autos,Total,15,FIAT/ARGO,3078
2022,3,Março,Com. Leves,Total,15,VW/MAN/EXPRESS,216
2022,3,Março,Autos,Total,16,NISSAN/KICKS,2569
2022,3,Março,Com. Leves,Total,16,IVECO/DAILY 35-150,205
2022,3,Março,Autos,Total,17,PEUGEOT/208,2307
2022,3,Março,Com. Leves,Total,17,KIA/K2500,181
2022,3,Março,Autos,Total,18,HYUNDAI/HB20S,2304
2022,3,Março,Com. Leves,Total,18,HYUNDAI/HR,146
2022,3,Março,Autos,Total,19,TOYOTA/YARIS HB,2085
2022,3,Março,Com. Leves,Total,19,VW/SAVEIRO,98
2022,3,Março,Autos,Total,20,HONDA/CITY,1992
2022,3,Março,Com. Leves,Total,20,IVECO/DAILY 30-130,59
2022,3,Março,Autos,Total,21,HONDA/CITY HATCH,1933
2022,3,Março,Com. Leves,Total,21,EFFA/V21,59
2022,3,Março,Autos,Total,22,RENAULT/DUSTER,1908
2022,3,Março,Com. Leves,Total,22,RAM/2500,59
2022,3,Março,Autos,Total,23,JEEP/COMMANDER,1835
2022,3,Março,Com. Leves,Total,23,M.BENZ/SPRINTER 314,50
2022,3,Março,Autos,Total,24,GM/SPIN,1224
2022,3,Março,Com. Leves,Total,24,M.BENZ/SPRINTER 416,47
2022,3,Março,Autos,Total,25,TOYOTA/YARIS SEDAN,1221
2022,3,Março,Com. Leves,Total,25,FORD/MAVERICK,3
2022,3,Março,Autos,Total,26,TOYOTA/HILUX SW4,1201
2022,3,Março,Com. Leves,Total,26,RAM/1500,28
2022,3,Março,Autos,Total,27,VW/GOL,1193
2022,3,Março,Com. Leves,Total,27,M.BENZ/SPRINTER,20
2022,3,Março,Autos,Total,28,CAOA CHERY/TIGGO 5X,1082
2022,3,Março,Com. Leves,Total,28,PEUGEOT/PARTNER,19
2022,3,Março,Autos,Total,29,CITROEN/C4 CACTUS,883
2022,3,Março,Com. Leves,Total,29,IVECO/DAILY,17
2022,3,Março,Autos,Total,30,NISSAN/VERSA,836
2022,3,Março,Com. Leves,Total,30,EFFA/V22,17
2022,3,Março,Autos,Total,31,RENAULT/LOGAN,798
2022,3,Março,Com. Leves,Total,31,PEUGEOT/BOXER,12
2022,3,Março,Autos,Total,32,FIAT/CRONOS,785
2022,3,Março,Com. Leves,Total,32,CITROEN/JUMPER,10
2022,3,Março,Autos,Total,33,GM/CRUZE SEDAN,746
2022,3,Março,Com. Leves,Total,33,FORD/TRANSIT,8
2022,3,Março,Autos,Total,34,CAOA CHERY/TIGGO 3X,708
2022,3,Março,Com. Leves,Total,34,GM/SILVERADO,6
2022,3,Março,Autos,Total,35,CAOA CHERY/TIGGO 7,646
2022,3,Março,Com. Leves,Total,35,JAC/V260,6
2022,3,Março,Autos,Total,36,RENAULT/SANDERO,607
2022,3,Março,Com. Leves,Total,36,FOTON/AUMARK 1039,5
2022,3,Março,Autos,Total,37,RENAULT/CAPTUR,595
2022,3,Março,Com. Leves,Total,37,EFFA/V25,3
2022,3,Março,Autos,Total,38,HYUNDAI/TUCSON,592
2022,3,Março,Com. Leves,Total,38,BYD/T3,3
2022,3,Março,Autos,Total,39,BMW/320I,545
2022,3,Março,Com. Leves,Total,39,GM/MONTANA,2
2022,3,Março,Autos,Total,40,CAOA CHERY/TIGGO 8,543
2022,3,Março,Com. Leves,Total,40,FIAT/CITY,1
2022,3,Março,Autos,Total,41,VW/POLO,491
2022,3,Março,Com. Leves,Total,41,FIAT/DOBLO,1
2022,3,Março,Autos,Total,42,HONDA/HR-V,466
2022,3,Março,Com. Leves,Total,42,FORD/F100,1
2022,3,Março,Autos,Total,43,VW/TAOS,445
2022,3,Março,Com. Leves,Total,43,FORD/F1000,1
2022,3,Março,Autos,Total,44,VW/VIRTUS,429
2022,3,Março,Com. Leves,Total,44,FORD/F150,1
2022,3,Março,Autos,Total,45,BMW/X1,395
2022,3,Março,Com. Leves,Total,45,FORD/F250,1
2022,3,Março,Autos,Total,46,PEUGEOT/2008,393
2022,3,Março,Com. Leves,Total,46,FORD/F75,1
2022,3,Março,Autos,Total,47,FIAT/SIENA,296
2022,3,Março,Com. Leves,Total,47,KIA/UK2500,1
2022,3,Março,Autos,Total,48,MITSUBISHI/PAJERO,290
2022,3,Março,Com. Leves,Total,48,M.BENZ/SPRINTER 313,1
2022,3,Março,Autos,Total,49,M.BENZ/CLASSE GLB,264
2022,3,Março,Com. Leves,Total,49,TOYOTA/BANDEIRANTE,1
2022,3,Março,Autos,Total,50,HONDA/CIVIC,250
2022,3,Março,Com. Leves,Total,50,WILLYS/OVERLAND,1
2022,3,Março,Autos,Direta,1,FIAT/MOBI,4016
2022,3,Março,Com. Leves,Direta,1,FIAT/STRADA,5556
2022,3,Março,Autos,Direta,2,HYUNDAI/HB20,3799
2022,3,Março,Com. Leves,Direta,2,FIAT/TORO,2252
2022,3,Março,Autos,Direta,3,JEEP/COMPASS,3630
2022,3,Março,Com. Leves,Direta,3,GM/S10,2024
2022,3,Março,Autos,Direta,4,JEEP/RENEGADE,1814
2022,3,Março,Com. Leves,Direta,4,FIAT/FIORINO,1281
2022,3,Março,Autos,Direta,5,PEUGEOT/208,1808
2022,3,Março,Com. Leves,Direta,5,TOYOTA/HILUX,900
2022,3,Março,Autos,Direta,6,JEEP/COMMANDER,1512
2022,3,Março,Com. Leves,Direta,6,MITSUBISHI/L200,671
2022,3,Março,Autos,Direta,7,TOYOTA/COROLLA,1437
2022,3,Março,Com. Leves,Direta,7,FORD/RANGER,403
2022,3,Março,Autos,Direta,8,HYUNDAI/HB20S,1201
2022,3,Março,Com. Leves,Direta,8,RENAULT/MASTER,373
2022,3,Março,Autos,Direta,9,VW/T CROSS,1176
2022,3,Março,Com. Leves,Direta,9,FIAT/DUCATO,256
2022,3,Março,Autos,Direta,10,NISSAN/KICKS,1075
2022,3,Março,Com. Leves,Direta,10,RENAULT/OROCH,196
2022,3,Março,Autos,Direta,11,GM/SPIN,1064
2022,3,Março,Com. Leves,Direta,11,CITROEN/JUMPY,102
2022,3,Março,Autos,Direta,12,RENAULT/DUSTER,988
2022,3,Março,Com. Leves,Direta,12,VW/SAVEIRO,84
2022,3,Março,Autos,Direta,13,TOYOTA/COROLLA CROSS,824
2022,3,Março,Com. Leves,Direta,13,PEUGEOT/EXPERT,80
2022,3,Março,Autos,Direta,14,RENAULT/LOGAN,762
2022,3,Março,Com. Leves,Direta,14,NISSAN/FRONTIER,75
2022,3,Março,Autos,Direta,15,FIAT/ARGO,747
2022,3,Março,Com. Leves,Direta,15,RAM/2500,57
2022,3,Março,Autos,Direta,16,GM/ONIX,724
2022,3,Março,Com. Leves,Direta,16,VW/AMAROK,41
2022,3,Março,Autos,Direta,17,GM/ONIX PLUS,699
2022,3,Março,Com. Leves,Direta,17,VW/MAN/EXPRESS,36
2022,3,Março,Autos,Direta,18,CITROEN/C4 CACTUS,646
2022,3,Março,Com. Leves,Direta,18,FORD/MAVERICK,32
2022,3,Março,Autos,Direta,19,GM/TRACKER,606
2022,3,Março,Com. Leves,Direta,19,RAM/1500,28
2022,3,Março,Autos,Direta,20,TOYOTA/YARIS HB,456
2022,3,Março,Com. Leves,Direta,20,HYUNDAI/HR,20
2022,3,Março,Autos,Direta,21,VW/NIVUS,450
2022,3,Março,Com. Leves,Direta,21,PEUGEOT/PARTNER,1
2022,3,Março,Autos,Direta,22,RENAULT/SANDERO,382
2022,3,Março,Com. Leves,Direta,22,FORD/TRANSIT,6
2022,3,Março,Autos,Direta,23,GM/CRUZE SEDAN,363
2022,3,Março,Com. Leves,Direta,23,IVECO/DAILY,4
2022,3,Março,Autos,Direta,24,FIAT/PULSE,354
2022,3,Março,Com. Leves,Direta,24,GM/MONTANA,2
2022,3,Março,Autos,Direta,25,TOYOTA/YARIS SEDAN,347
2022,3,Março,Com. Leves,Direta,25,IVECO/DAILY 30-130,2
2022,3,Março,Autos,Direta,26,CAOA CHERY/TIGGO 3X,336
2022,3,Março,Com. Leves,Direta,26,IVECO/DAILY 35-150,2
2022,3,Março,Autos,Direta,27,HYUNDAI/TUCSON,304
2022,3,Março,Com. Leves,Direta,27,FIAT/DOBLO,1
2022,3,Março,Autos,Direta,28,RENAULT/CAPTUR,287
2022,3,Março,Autos,Direta,29,PEUGEOT/2008,280
2022,3,Março,Autos,Direta,30,FIAT/CRONOS,274
2022,3,Março,Autos,Direta,31,RENAULT/KWID,247
2022,3,Março,Autos,Direta,32,HONDA/CITY HATCH,199
2022,3,Março,Autos,Direta,33,VW/VIRTUS,192
2022,3,Março,Autos,Direta,34,HYUNDAI/CRETA,191
2022,3,Março,Autos,Direta,35,HONDA/CITY,183
2022,3,Março,Autos,Direta,36,FIAT/DOBLO,169
2022,3,Março,Autos,Direta,37,VW/GOL,134
2022,3,Março,Autos,Direta,38,VOLVO/XC40,127
2022,3,Março,Autos,Direta,39,VOLVO/XC60,103
2022,3,Março,Autos,Direta,40,BMW/320I,71
2022,3,Março,Autos,Direta,41,CAOA CHERY/TIGGO 8,70
2022,3,Março,Autos,Direta,42,MITSUBISHI/PAJERO,68
2022,3,Março,Autos,Direta,43,VW/POLO,64
2022,3,Março,Autos,Direta,44,CAOA CHERY/ARRIZO 6,64
2022,3,Março,Autos,Direta,45,BMW/X1,62
2022,3,Março,Autos,Direta,46,CAOA CHERY/TIGGO 7,62
2022,3,Março,Autos,Direta,47,CAOA CHERY/TIGGO 5X,61
2022,3,Março,Autos,Direta,48,TOYOTA/HILUX SW4,56
2022,3,Março,Autos,Direta,49,VOLVO/C40,53
2022,3,Março,Autos,Direta,50,AUDI/Q5,52
2022,3,Março,Autos,Varejo,1,VW/T CROSS,5373
2022,3,Março,Com. Leves,Varejo,1,TOYOTA/HILUX,3071
2022,3,Março,Autos,Varejo,2,GM/ONIX,4697
2022,3,Março,Com. Leves,Varejo,2,FIAT/TORO,2190
2022,3,Março,Autos,Varejo,3,GM/TRACKER,4142
2022,3,Março,Com. Leves,Varejo,3,FIAT/STRADA,2011
2022,3,Março,Autos,Varejo,4,HYUNDAI/CRETA,4047
2022,3,Março,Com. Leves,Varejo,4,FIAT/FIORINO,736
2022,3,Março,Autos,Varejo,5,TOYOTA/COROLLA CROSS,3494
2022,3,Março,Com. Leves,Varejo,5,FORD/RANGER,598
2022,3,Março,Autos,Varejo,6,GM/ONIX PLUS,3480
2022,3,Março,Com. Leves,Varejo,6,NISSAN/FRONTIER,543
2022,3,Março,Autos,Varejo,7,RENAULT/KWID,3338
2022,3,Março,Com. Leves,Varejo,7,GM/S10,539
2022,3,Março,Autos,Varejo,8,FIAT/PULSE,3296
2022,3,Março,Com. Leves,Varejo,8,MITSUBISHI/L200,424
2022,3,Março,Autos,Varejo,9,HYUNDAI/HB20,3109
2022,3,Março,Com. Leves,Varejo,9,RENAULT/MASTER,288
2022,3,Março,Autos,Varejo,10,TOYOTA/COROLLA,2759
2022,3,Março,Com. Leves,Varejo,10,PEUGEOT/EXPERT,229
2022,3,Março,Autos,Varejo,11,VW/NIVUS,2704
2022,3,Março,Com. Leves,Varejo,11,IVECO/DAILY 35-150,203
2022,3,Março,Autos,Varejo,12,FIAT/MOBI,2565
2022,3,Março,Com. Leves,Varejo,12,VW/AMAROK,202
2022,3,Março,Autos,Varejo,13,FIAT/ARGO,2331
2022,3,Março,Com. Leves,Varejo,13,CITROEN/JUMPY,182
2022,3,Março,Autos,Varejo,14,JEEP/RENEGADE,1975
2022,3,Março,Com. Leves,Varejo,14,KIA/K2500,181
2022,3,Março,Autos,Varejo,15,HONDA/CITY,1809
2022,3,Março,Com. Leves,Varejo,15,VW/MAN/EXPRESS,180
2022,3,Março,Autos,Varejo,16,HONDA/CITY HATCH,1734
2022,3,Março,Com. Leves,Varejo,16,HYUNDAI/HR,126
2022,3,Março,Autos,Varejo,17,TOYOTA/YARIS HB,1629
2022,3,Março,Com. Leves,Varejo,17,FIAT/DUCATO,92
2022,3,Março,Autos,Varejo,18,NISSAN/KICKS,1494
2022,3,Março,Com. Leves,Varejo,18,EFFA/V21,59
2022,3,Março,Autos,Varejo,19,TOYOTA/HILUX SW4,1145
2022,3,Março,Com. Leves,Varejo,19,IVECO/DAILY 30-130,57
2022,3,Março,Autos,Varejo,20,HYUNDAI/HB20S,1103
2022,3,Março,Com. Leves,Varejo,20,M.BENZ/SPRINTER 314,50
2022,3,Março,Autos,Varejo,21,JEEP/COMPASS,1094
2022,3,Março,Com. Leves,Varejo,21,M.BENZ/SPRINTER 416,47
2022,3,Março,Autos,Varejo,22,VW/GOL,1059
2022,3,Março,Com. Leves,Varejo,22,RENAULT/OROCH,23
2022,3,Março,Autos,Varejo,23,CAOA CHERY/TIGGO 5X,1021
2022,3,Março,Com. Leves,Varejo,23,M.BENZ/SPRINTER,20
2022,3,Março,Autos,Varejo,24,RENAULT/DUSTER,920
2022,3,Março,Com. Leves,Varejo,24,EFFA/V22,17
2022,3,Março,Autos,Varejo,25,TOYOTA/YARIS SEDAN,874
2022,3,Março,Com. Leves,Varejo,25,VW/SAVEIRO,14
2022,3,Março,Autos,Varejo,26,NISSAN/VERSA,805
2022,3,Março,Com. Leves,Varejo,26,IVECO/DAILY,13
2022,3,Março,Autos,Varejo,27,CAOA CHERY/TIGGO 7,584
2022,3,Março,Com. Leves,Varejo,27,PEUGEOT/BOXER,12
2022,3,Março,Autos,Varejo,28,FIAT/CRONOS,511
2022,3,Março,Com. Leves,Varejo,28,CITROEN/JUMPER,10
2022,3,Março,Autos,Varejo,29,PEUGEOT/208,499
2022,3,Março,Com. Leves,Varejo,29,PEUGEOT/PARTNER,8
2022,3,Março,Autos,Varejo,30,BMW/320I,474
2022,3,Março,Com. Leves,Varejo,30,GM/SILVERADO,6
2022,3,Março,Autos,Varejo,31,CAOA CHERY/TIGGO 8,473
2022,3,Março,Com. Leves,Varejo,31,JAC/V260,6
2022,3,Março,Autos,Varejo,32,HONDA/HR-V,465
2022,3,Março,Com. Leves,Varejo,32,FOTON/AUMARK 1039,5
2022,3,Março,Autos,Varejo,33,VW/TAOS,431
2022,3,Março,Com. Leves,Varejo,33,EFFA/V25,3
2022,3,Março,Autos,Varejo,34,VW/POLO,427
2022,3,Março,Com. Leves,Varejo,34,BYD/T3,3
2022,3,Março,Autos,Varejo,35,GM/CRUZE SEDAN,383
2022,3,Março,Com. Leves,Varejo,35,FORD/TRANSIT,2
2022,3,Março,Autos,Varejo,36,CAOA CHERY/TIGGO 3X,372
2022,3,Março,Com. Leves,Varejo,36,RAM/2500,2
2022,3,Março,Autos,Varejo,37,BMW/X1,333
2022,3,Março,Com. Leves,Varejo,37,FIAT/CITY,1
2022,3,Março,Autos,Varejo,38,JEEP/COMMANDER,323
2022,3,Março,Com. Leves,Varejo,38,FORD/F100,1
2022,3,Março,Autos,Varejo,39,RENAULT/CAPTUR,308
2022,3,Março,Com. Leves,Varejo,39,FORD/F1000,1
2022,3,Março,Autos,Varejo,40,HYUNDAI/TUCSON,288
2022,3,Março,Com. Leves,Varejo,40,FORD/F150,1
2022,3,Março,Autos,Varejo,41,FIAT/SIENA,270
2022,3,Março,Com. Leves,Varejo,41,FORD/F250,1
2022,3,Março,Autos,Varejo,42,M.BENZ/CLASSE GLB,264
2022,3,Março,Com. Leves,Varejo,42,FORD/F75,1
2022,3,Março,Autos,Varejo,43,HONDA/CIVIC,250
