ano,mes_num,mes_nome,segmento,categoria,rank,modelo,quantidade_mes,participacao_categoria_pct
2022,2,Fevereiro,Autos,Sedans Compactos,5,VW/VIRTUS,301,5.77
2022,2,Fevereiro,Autos,Sedans Compactos,6,GM/COBALT,4,0.03
2022,2,Fevereiro,Autos,Sedans médios,1,TOYOTA/COROLLA,2729,59.79
2022,2,Fevereiro,Autos,Sedans médios,2,HONDA/CIVIC,471,19.69
2022,2,Fevereiro,Autos,Sedans médios,3,GM/CRUZE SEDAN,477,11.48
2022,2,Fevereiro,Autos,Sedans médios,4,CAOA CHERY/ARRIZO 6,166,5.35
2022,2,Fevereiro,Autos,Sedans médios,5,AUDI/A3 SEDAN,56,1.42
2022,2,Fevereiro,Autos,Sedans médios,6,KIA/CERATO,38,1.01
2022,2,Fevereiro,Autos,Sedans médios,7,VW/JETTA,10,0.44
2022,2,Fevereiro,Autos,Sedans médios,8,AUDI/A5,16,0.42
2022,2,Fevereiro,Autos,Sedans médios,9,BMW/218I,4,0.09
2022,2,Fevereiro,Autos,Sedans médios,10,M.BENZ/CLA35,5,0.09
2022,2,Fevereiro,Autos,Sedans médios,11,M.BENZ/CLASSE A,4,0.09
2022,2,Fevereiro,Autos,Sedans médios,12,BMW/M235I,0,0.06
2022,2,Fevereiro,Autos,Sedans médios,13,BMW/M440I,0,0.05
2022,2,Fevereiro,Autos,Sedans médios,14,BMW/420I,0,0.02
2022,2,Fevereiro,Autos,Sedans médios,15,M.BENZ/CLASSE C,1,0.01
2022,2,Fevereiro,Autos,Sedans Grandes,1,BMW/320I,447,59.28
2022,2,Fevereiro,Autos,Sedans Grandes,2,M.BENZ/CLASSE C,163,25.27
2022,2,Fevereiro,Autos,Sedans Grandes,3,PORSCHE/PANAMERA,23,3.11
2022,2,Fevereiro,Autos,Sedans Grandes,4,BMW/330E,15,2.69
2022,2,Fevereiro,Autos,Sedans Grandes,5,AUDI/A4,3,2.35
2022,2,Fevereiro,Autos,Sedans Grandes,6,BMW/M340I,8,1.18
2022,2,Fevereiro,Autos,Sedans Grandes,7,BMW/530E,6,0.92
2022,2,Fevereiro,Autos,Sedans Grandes,8,HONDA/ACCORD,5,0.92
2022,2,Fevereiro,Autos,Sedans Grandes,9,M.BENZ/CLA250,4,0.76
2022,2,Fevereiro,Autos,Sedans Grandes,10,TESLA/MODEL S,4,0.67
2022,2,Fevereiro,Autos,Sedans Grandes,11,AUDI/E TRON GT,2,0.59
2022,2,Fevereiro,Autos,Sedans Grandes,12,VOLVO/S90,1,0.42
2022,2,Fevereiro,Autos,Sw Médios,1,FIAT/PALIO WEEKEND,0,100.0
2022,2,Fevereiro,Autos,Sw Grandes,1,AUDI/RS6 AVANT,2,50.0
2022,2,Fevereiro,Autos,Sw Grandes,2,AUDI/RS4 AVANT,3,37.5
2022,2,Fevereiro,Autos,Sw Grandes,3,GM/CARAVAN,0,12.5
2022,2,Fevereiro,Autos,Monocab,1,HONDA/FIT,5,61.29
2022,2,Fevereiro,Autos,Monocab,2,FIAT/DOBLO,83,38.42
2022,2,Fevereiro,Autos,Monocab,3,GM/BOLT,0,0.29
2022,2,Fevereiro,Autos,Grandcab,1,GM/SPIN,8,86.85
2022,2,Fevereiro,Autos,Grandcab,2,KIA/CARNIVAL,39,12.72
2022,2,Fevereiro,Autos,Grandcab,3,CHRYSLER/PACIFICA,0,0.14
2022,2,Fevereiro,Autos,Grandcab,4,TOYOTA/SIENNA,0,0.14
2022,2,Fevereiro,Autos,Sports,1,FORD/MUSTANG,21,25.27
2022,2,Fevereiro,Autos,Sports,2,PORSCHE/TAYCAN,2,15.75
2022,2,Fevereiro,Autos,Sports,3,PORSCHE/911,23,14.29
2022,2,Fevereiro,Autos,Sports,4,PORSCHE/BOXSTER,23,12.09
2022,2,Fevereiro,Autos,Sports,5,PORSCHE/CAYMAN,7,5.49
2022,2,Fevereiro,Autos,Sports,6,BMW/M3,8,4.76
2022,2,Fevereiro,Autos,Sports,7,M.BENZ/AMG GT BS,9,4.4
2022,2,Fevereiro,Autos,Sports,8,GM/CORVETTE,4,3.3
2022,2,Fevereiro,Autos,Sports,9,JAGUAR/F-TYPE,7,2.56
2022,2,Fevereiro,Autos,Suv's,1,JEEP/COMPASS,4503,10.42
2022,2,Fevereiro,Autos,Suv's,2,VW/T CROSS,5118,9.83
2022,2,Fevereiro,Autos,Suv's,3,HYUNDAI/CRETA,4163,9.23
2022,2,Fevereiro,Autos,Suv's,4,JEEP/RENEGADE,2229,8.0
2022,2,Fevereiro,Autos,Suv's,5,TOYOTA/COROLLA CROSS,3732,6.88
2022,2,Fevereiro,Autos,Suv's,6,GM/TRACKER,3419,6.42
2022,2,Fevereiro,Autos,Suv's,7,FIAT/PULSE,1843,5.58
2022,2,Fevereiro,Autos,Suv's,8,CITROEN/C4 CACTUS,1587,4.29
2022,2,Fevereiro,Autos,Suv's,9,VW/NIVUS,2417,4.21
2022,2,Fevereiro,Autos,Suv's,10,JEEP/COMMANDER,1614,3.38
2022,2,Fevereiro,Autos,Suv's,11,RENAULT/DUSTER,1550,3.31
2022,2,Fevereiro,Autos,Suv's,12,NISSAN/KICKS,1112,3.09
2022,2,Fevereiro,Autos,Suv's,13,HONDA/HR-V,826,2.9
2022,2,Fevereiro,Autos,Suv's,14,PEUGEOT/2008,445,2.3
2022,2,Fevereiro,Autos,Suv's,15,TOYOTA/HILUX SW4,997,2.09
2022,2,Fevereiro,Autos,Suv's,16,CAOA CHERY/TIGGO 3X,786,2.0
2022,2,Fevereiro,Autos,Suv's,17,VW/TAOS,667,1.79
2022,2,Fevereiro,Autos,Suv's,18,CAOA CHERY/TIGGO 8,878,1.71
2022,2,Fevereiro,Autos,Suv's,19,CAOA CHERY/TIGGO 5X,649,1.38
2022,2,Fevereiro,Autos,Suv's,20,CAOA CHERY/TIGGO 7,730,1.38
2022,2,Fevereiro,Autos,Suv's,21,RENAULT/CAPTUR,480,1.16
2022,2,Fevereiro,Autos,Suv's,22,HYUNDAI/TUCSON,820,1.15
2022,2,Fevereiro,Autos,Suv's,23,HONDA/WR-V,79,0.75
2022,2,Fevereiro,Autos,Suv's,24,GM/TRAILBLAZER,113,0.51
2022,2,Fevereiro,Autos,Suv's,25,MITSUBISHI/OUTLANDER,224,0.45
2022,2,Fevereiro,Autos,Suv's,26,VOLVO/XC60,198,0.44
2022,2,Fevereiro,Autos,Suv's,27,MITSUBISHI/PAJERO,273,0.39
2022,2,Fevereiro,Autos,Suv's,28,M.BENZ/CLASSE GLB,93,0.35
2022,2,Fevereiro,Autos,Suv's,29,VOLVO/XC40,89,0.34
2022,2,Fevereiro,Autos,Suv's,30,AUDI/Q5,126,0.32
2022,2,Fevereiro,Autos,Suv's,31,MITSUBISHI/ECLIPSE CROSS,140,0.31
2022,2,Fevereiro,Autos,Suv's,32,BMW/X1,127,0.29
2022,2,Fevereiro,Autos,Suv's,33,LAND ROVER/DISCOVERY,129,0.24
2022,2,Fevereiro,Autos,Suv's,34,BMW/X5,123,0.22
2022,2,Fevereiro,Autos,Suv's,35,FORD/TERRITORY,64,0.2
2022,2,Fevereiro,Autos,Suv's,36,FORD/BRONCO,89,0.18
2022,2,Fevereiro,Autos,Suv's,37,LAND ROVER/RANGE ROVER,9,0.18
2022,2,Fevereiro,Autos,Suv's,38,LAND ROVER/EVOQUE,68,0.15
2022,2,Fevereiro,Autos,Suv's,39,LAND ROVER/DEFENDER,4,0.15
2022,2,Fevereiro,Autos,Suv's,40,SUZUKI/JIMNY,73,0.14
2022,2,Fevereiro,Com. Leves,Pick-up's Pequenas,1,FIAT/STRADA,7307,90.7
2022,2,Fevereiro,Com. Leves,Pick-up's Pequenas,2,VW/SAVEIRO,247,9.23
2022,2,Fevereiro,Com. Leves,Pick-up's Pequenas,3,PEUGEOT/PARTNER,2,0.03
2022,2,Fevereiro,Com. Leves,Pick-up's Pequenas,4,GM/MONTANA,2,0.03
2022,2,Fevereiro,Com. Leves,Pick-up's Pequenas,5,FORD/PAMPA,1,0.01
2022,2,Fevereiro,Com. Leves,Pick-up's Pequenas,6,FORD/RANCHERO,0,0.01
2022,2,Fevereiro,Com. Leves,Pick-up's Grandes,1,FIAT/TORO,3178,27.15
2022,2,Fevereiro,Com. Leves,Pick-up's Grandes,2,TOYOTA/HILUX,2558,22.95
2022,2,Fevereiro,Com. Leves,Pick-up's Grandes,3,GM/S10,2225,12.44
2022,2,Fevereiro,Com. Leves,Pick-up's Grandes,4,FORD/RANGER,769,8.35
2022,2,Fevereiro,Com. Leves,Pick-up's Grandes,5,RENAULT/OROCH,542,8.34
2022,2,Fevereiro,Com. Leves,Pick-up's Grandes,6,MITSUBISHI/L200,783,6.75
2022,2,Fevereiro,Com. Leves,Pick-up's Grandes,7,NISSAN/FRONTIER,565,6.36
2022,2,Fevereiro,Com. Leves,Pick-up's Grandes,8,VW/AMAROK,506,6.13
2022,2,Fevereiro,Com. Leves,Pick-up's Grandes,9,RAM/2500,42,1.23
2022,2,Fevereiro,Com. Leves,Pick-up's Grandes,10,FORD/MAVERICK,34,0.14
2022,2,Fevereiro,Com. Leves,Pick-up's Grandes,11,EFFA/V22,12,0.1
2022,2,Fevereiro,Com. Leves,Furgões,1,RENAULT/MASTER,480,23.52
2022,2,Fevereiro,Com. Leves,Furgões,2,FIAT/DUCATO,319,16.44
2022,2,Fevereiro,Com. Leves,Furgões,3,PEUGEOT/EXPERT,261,14.05
2022,2,Fevereiro,Com. Leves,Furgões,4,VW/MAN/EXPRESS,268,9.38
2022,2,Fevereiro,Com. Leves,Furgões,5,CITROEN/JUMPY,185,8.21
2022,2,Fevereiro,Com. Leves,Furgões,6,IVECO/DAILY 35-150,191,7.25
2022,2,Fevereiro,Com. Leves,Furgões,7,KIA/K2500,155,6.53
2022,2,Fevereiro,Com. Leves,Furgões Pequenos,1,FIAT/FIORINO,1576,97.17
2022,2,Fevereiro,Com. Leves,Furgões Pequenos,2,PEUGEOT/PARTNER,24,2.0
2022,2,Fevereiro,Com. Leves,Furgões Pequenos,3,FIAT/DOBLO,6,0.57
2022,2,Fevereiro,Com. Leves,Furgões Pequenos,4,FIAT/STRADA,7,0.23
2022,2,Fevereiro,Caminhões,Semi-Leve,1,M.BENZ/SPRINTER 416,144,43.18
2022,2,Fevereiro,Caminhões,Semi-Leve,2,M.BENZ/SPRINTER 516,48,14.77
2022,2,Fevereiro,Caminhões,Semi-Leve,3,IVECO/DAILY 65-170,48,12.94
2022,2,Fevereiro,Caminhões,Semi-Leve,4,IVECO/DAILY 45-170,35,12.66
2022,2,Fevereiro,Caminhões,Semi-Leve,5,VW/MAN/6.160,31,7.59
2022,2,Fevereiro,Caminhões,Semi-Leve,6,IVECO/DAILY 55-170,13,5.06
2022,2,Fevereiro,Caminhões,Semi-Leve,7,M.BENZ/SPRINTER,14,2.53
2022,2,Fevereiro,Caminhões,Semi-Leve,8,M.BENZ/SPRINTER 415,0,0.56
2022,2,Fevereiro,Caminhões,Semi-Leve,9,VW/MAN/4.150,1,0.28
2022,2,Fevereiro,Caminhões,Semi-Leve,10,FORD/F350,0,0.14
2022,2,Fevereiro,Caminhões,Leve,1,M.BENZ/ACCELO 1016,295,34.27
2022,2,Fevereiro,Caminhões,Leve,2,VW/MAN/9.170,190,25.44
2022,2,Fevereiro,Caminhões,Leve,3,M.BENZ/ACCELO 815,177,20.53
2022,2,Fevereiro,Caminhões,Leve,4,JAC/IEV1200T,152,11.11
2022,2,Fevereiro,Caminhões,Leve,5,IVECO/TECTOR 9-190,46,4.85
2022,2,Fevereiro,Caminhões,Leve,6,HYUNDAI/HD 80,15,2.34
2022,2,Fevereiro,Caminhões,Leve,7,IVECO/DAILY 70C17,6,0.47
2022,2,Fevereiro,Caminhões,Leve,8,AGRALE/A8700,3,0.29
2022,2,Fevereiro,Caminhões,Leve,9,FORD/CARGO 816,1,0.12
2022,2,Fevereiro,Caminhões,Leve,10,M.BENZ/ACCELO 915,0,0.12
2022,2,Fevereiro,Caminhões,Médio,1,VW/MAN/11.180,499,54.89
2022,2,Fevereiro,Caminhões,Médio,2,IVECO/TECTOR 11-190,85,11.75
2022,2,Fevereiro,Caminhões,Médio,3,M.BENZ/ATEGO 1419,87,7.88
2022,2,Fevereiro,Caminhões,Médio,4,VW/MAN/14.190,60,7.45
2022,2,Fevereiro,Caminhões,Médio,5,M.BENZ/ACCELO 1316,41,6.22
2022,2,Fevereiro,Caminhões,Médio,6,VW/MAN/13.180,46,5.35
2022,2,Fevereiro,Caminhões,Médio,7,VW/MAN/E-DELIVERY,4,4.18
2022,2,Fevereiro,Caminhões,Médio,8,M.BENZ/1418,16,1.35
2022,2,Fevereiro,Caminhões,Médio,9,FOTON/AUMARK S 11T,5,0.37
2022,2,Fevereiro,Caminhões,Médio,10,AGRALE/A10000,2,0.18
2022,2,Fevereiro,Caminhões,Semi-Pesado,1,VOLVO/VM 270,252,11.8
2022,2,Fevereiro,Caminhões,Semi-Pesado,2,VW/MAN/24.280,202,9.33
2022,2,Fevereiro,Caminhões,Semi-Pesado,3,M.BENZ/ATEGO 2426,188,8.67
2022,2,Fevereiro,Caminhões,Semi-Pesado,4,M.BENZ/ATEGO 1719,197,7.64
2022,2,Fevereiro,Caminhões,Semi-Pesado,5,VW/MAN/24.260,167,7.17
2022,2,Fevereiro,Caminhões,Semi-Pesado,6,VW/MAN/17.190,149,6.44
2022,2,Fevereiro,Caminhões,Semi-Pesado,7,IVECO/TECTOR 240,165,5.99
2022,2,Fevereiro,Caminhões,Semi-Pesado,8,VOLVO/VM 330,143,5.71
2022,2,Fevereiro,Caminhões,Semi-Pesado,9,M.BENZ/ATEGO 3030,109,4.42
2022,2,Fevereiro,Caminhões,Semi-Pesado,10,VW/MAN/17.260,113,3.93
2022,2,Fevereiro,Caminhões,Pesado,1,VOLVO/FH 540,515,16.62
2022,2,Fevereiro,Caminhões,Pesado,2,DAF/XF,305,10.36
2022,2,Fevereiro,Caminhões,Pesado,3,VOLVO/FH 460,237,7.05
2022,2,Fevereiro,Caminhões,Pesado,4,SCANIA/R450,200,5.96
2022,2,Fevereiro,Caminhões,Pesado,5,M.BENZ/ACTROS 2651,130,4.26
2022,2,Fevereiro,Caminhões,Pesado,6,VW/MAN/28.460,150,3.86
2022,2,Fevereiro,Caminhões,Pesado,7,VOLVO/VM 330,157,3.7
2022,2,Fevereiro,Caminhões,Pesado,8,VW/MAN/29.520,143,3.7
2022,2,Fevereiro,Caminhões,Pesado,9,SCANIA/R540,126,3.59
2022,2,Fevereiro,Caminhões,Pesado,10,M.BENZ/ATEGO 2730,105,3.3
2022,2,Fevereiro,Motos,City,1,HONDA/CG 160,18967,66.21
2022,2,Fevereiro,Motos,City,2,YAMAHA/YBR 150,1958,8.44
2022,2,Fevereiro,Motos,City,3,HONDA/CB 250F TWISTER,2212,8.06
2022,2,Fevereiro,Motos,City,4,YAMAHA/FAZER 250,2112,6.93
2022,2,Fevereiro,Motos,City,5,YAMAHA/YS150 FAZER,1817,5.72
2022,2,Fevereiro,Motos,City,6,YAMAHA/YBR 125,562,2.69
2022,2,Fevereiro,Motos,City,7,HAOJUE/DK150,141,0.39
2022,2,Fevereiro,Motos,City,8,HONDA/CG150,54,0.33
2022,2,Fevereiro,Motos,City,9,HAOJUE/CHOPPER,102,0.29
2022,2,Fevereiro,Motos,City,10,VOLTZ/EVS,57,0.23
2022,2,Fevereiro,Motos,Custom,1,ROYAL ENFIELD/METEOR,231,40.71
2022,2,Fevereiro,Motos,Custom,2,ROYAL ENFIELD/INTERCEPTOR,86,14.44
2022,2,Fevereiro,Motos,Custom,3,KAWASAKI/VULCAN S,76,14.04
2022,2,Fevereiro,Motos,Custom,4,H.DAVIDSON/FL FBS,30,6.16
2022,2,Fevereiro,Motos,Custom,5,H.DAVIDSON/FX FBS,24,5.56
2022,2,Fevereiro,Motos,Custom,6,ROYAL ENFIELD/CONTINENTAL GT,16,4.65
2022,2,Fevereiro,Motos,Custom,7,TRIUMPH/BONNEVILLE,14,3.84
2022,2,Fevereiro,Motos,Custom,8,H.DAVIDSON/FX BRS,9,2.12
2022,2,Fevereiro,Motos,Custom,9,H.DAVIDSON/FL SB,6,1.92
2022,2,Fevereiro,Motos,Custom,10,TRIUMPH/STREET SCRAMBLER,10,1.62
2022,2,Fevereiro,Motos,Trail/Fun,1,HONDA/NXR160,8178,56.64
2022,2,Fevereiro,Motos,Trail/Fun,2,HONDA/XRE 300,1529,11.66
2022,2,Fevereiro,Motos,Trail/Fun,3,YAMAHA/XTZ150,1980,10.4
2022,2,Fevereiro,Motos,Trail/Fun,4,HONDA/XRE 190,1025,7.93
2022,2,Fevereiro,Motos,Trail/Fun,5,YAMAHA/XTZ 250,1049,7.74
2022,2,Fevereiro,Motos,Trail/Fun,6,SHINERAY/XY 125,487,3.25
2022,2,Fevereiro,Motos,Trail/Fun,7,BMW/G310 GS,120,0.89
2022,2,Fevereiro,Motos,Trail/Fun,8,DAFRA/NH 190,134,0.69
2022,2,Fevereiro,Motos,Trail/Fun,9,KAWASAKI/VERSYS 300,76,0.46
2022,2,Fevereiro,Motos,Trail/Fun,10,HONDA/NXR150,19,0.27
2022,2,Fevereiro,Motos,Maxtrail,1,BMW/R1250GS,396,23.58
2022,2,Fevereiro,Motos,Maxtrail,2,TRIUMPH/TIGER 900,239,17.92
2022,2,Fevereiro,Motos,Maxtrail,3,HONDA/CB 500X,184,16.98
2022,2,Fevereiro,Motos,Maxtrail,4,ROYAL ENFIELD/HIMALAYAN,194,14.73
2022,2,Fevereiro,Motos,Maxtrail,5,HONDA/NC 750X,43,5.22
2022,2,Fevereiro,Motos,Maxtrail,6,BMW/F850 GS,9,5.08
2022,2,Fevereiro,Motos,Maxtrail,7,HONDA/CRF 1100L,62,4.75
2022,2,Fevereiro,Motos,Maxtrail,8,KAWASAKI/VERSYS,53,3.99
2022,2,Fevereiro,Motos,Maxtrail,9,KAWASAKI/VERSYS 1000,30,1.89
2022,2,Fevereiro,Motos,Maxtrail,10,KTM/890,10,1.42
2022,2,Fevereiro,Motos,Naked/Roadster,1,YAMAHA/MT03,571,34.65
2022,2,Fevereiro,Motos,Naked/Roadster,2,HONDA/CB 500,274,18.56
2022,2,Fevereiro,Motos,Naked/Roadster,3,HONDA/CB 650,210,13.94
2022,2,Fevereiro,Motos,Naked/Roadster,4,YAMAHA/MT09,121,6.54
2022,2,Fevereiro,Motos,Naked/Roadster,5,YAMAHA/MT07,95,6.0
2022,2,Fevereiro,Motos,Naked/Roadster,6,KAWASAKI/Z900,131,5.11
2022,2,Fevereiro,Motos,Naked/Roadster,7,KAWASAKI/Z400,78,4.85
2022,2,Fevereiro,Motos,Naked/Roadster,8,KAWASAKI/Z1000,2,1.89
2022,2,Fevereiro,Motos,Naked/Roadster,9,SUZUKI/GSX-S750,23,1.41
2022,2,Fevereiro,Motos,Naked/Roadster,10,KAWASAKI/Z650,15,1.09
2022,2,Fevereiro,Motos,Scooter/Cub,1,HONDA/BIZ,9383,37.32
2022,2,Fevereiro,Motos,Scooter/Cub,2,HONDA/POP 110I,7406,28.89
2022,2,Fevereiro,Motos,Scooter/Cub,3,YAMAHA/NMAX,2284,9.32
2022,2,Fevereiro,Motos,Scooter/Cub,4,HONDA/PCX 150,2722,7.33
2022,2,Fevereiro,Motos,Scooter/Cub,5,HONDA/ELITE 125,1161,4.28
2022,2,Fevereiro,Motos,Scooter/Cub,6,HONDA/ADV 150,962,3.09
2022,2,Fevereiro,Motos,Scooter/Cub,7,SHINERAY/XY 50,736,2.62
2022,2,Fevereiro,Motos,Scooter/Cub,8,YAMAHA/NEO 125,745,2.58
2022,2,Fevereiro,Motos,Scooter/Cub,9,YAMAHA/XMAX 250,412,1.48
2022,2,Fevereiro,Motos,Scooter/Cub,10,VOLTZ/EV01,465,1.18
2022,2,Fevereiro,Motos,Sport,1,KAWASAKI/NINJA 400,111,28.67
2022,2,Fevereiro,Motos,Sport,2,YAMAHA/YZF R3,76,26.27
2022,2,Fevereiro,Motos,Sport,3,BMW/S1000 R,8,22.74
2022,2,Fevereiro,Motos,Sport,4,KAWASAKI/NINJA ZX 6,31,9.18
2022,2,Fevereiro,Motos,Sport,5,KAWASAKI/NINJA 650,14,5.37
2022,2,Fevereiro,Motos,Sport,6,KAWASAKI/NINJA ZX10,10,3.25
2022,2,Fevereiro,Motos,Sport,7,DUCATI/PANIGALE V4,5,2.12
2022,2,Fevereiro,Motos,Sport,8,HONDA/CBR 1000RR,4,0.99
2022,2,Fevereiro,Motos,Sport,9,SUZUKI/GSXR1000,2,0.71
2022,2,Fevereiro,Motos,Sport,10,DUCATI/SUPERSPORT S,0,0.14
2022,2,Fevereiro,Motos,Touring,1,H.DAVIDSON/FLHTK,15,34.04
2022,2,Fevereiro,Motos,Touring,2,H.DAVIDSON/FL TRK,8,26.6
2022,2,Fevereiro,Motos,Touring,3,H.DAVIDSON/FLT,6,14.89
2022,2,Fevereiro,Motos,Touring,4,H.DAVIDSON/FLH RXS,2,10.64
2022,2,Fevereiro,Motos,Touring,5,BMW/R1250 RT,1,6.38
2022,2,Fevereiro,Motos,Touring,6,H.DAVIDSON/FLHX,2,6.38
2022,2,Fevereiro,Motos,Touring,7,BMW/K 1600,0,1.06
2022,3,Março,Autos,Veículos de Entrada,1,FIAT/MOBI,6581,41.91
2022,3,Março,Autos,Veículos de Entrada,2,RENAULT/KWID,3585,35.86
2022,3,Março,Autos,Veículos de Entrada,3,VW/GOL,1193,19.99
2022,3,Março,Autos,Veículos de Entrada,4,FIAT/UNO,21,2.17
2022,3,Março,Autos,Veículos de Entrada,5,VW/FUSCA,4,0.05
2022,3,Março,Autos,Veículos de Entrada,6,VW/UP,4,0.02
2022,3,Março,Autos,Veículos de Entrada,7,GM/CELTA,0,0
2022,3,Março,Autos,Veículos de Entrada,8,GM/CHEVETTE,1,0
2022,3,Março,Autos,Hatch Pequenos,1,HYUNDAI/HB20,6908,29.68
2022,3,Março,Autos,Hatch Pequenos,2,GM/ONIX,5421,27.45
2022,3,Março,Autos,Hatch Pequenos,3,FIAT/ARGO,3078,16.03
2022,3,Março,Autos,Hatch Pequenos,4,PEUGEOT/208,2307,9.79
2022,3,Março,Autos,Hatch Pequenos,5,TOYOTA/YARIS HB,2085,8.15
2022,3,Março,Autos,Hatch Pequenos,6,HONDA/CITY HATCH,1933,3.47
2022,3,Março,Autos,Hatch Pequenos,7,RENAULT/SANDERO,607,2.74
2022,3,Março,Autos,Hatch Pequenos,8,VW/POLO,491,1.66
2022,3,Março,Autos,Hatch Pequenos,9,MINI/COOPER,74,0.34
2022,3,Março,Autos,Hatch Pequenos,10,JAC/E-JS1,72,0.24
2022,3,Março,Autos,Hatch Pequenos,11,FIAT/500E,24,0.21
2022,3,Março,Autos,Hatch Pequenos,12,RENAULT/ZOE,6,0.1
2022,3,Março,Autos,Hatch Médios,1,GM/CRUZE HB,194,53.06
2022,3,Março,Autos,Hatch Médios,2,NISSAN/LEAF,12,20.12
2022,3,Março,Autos,Hatch Médios,3,AUDI/A3,16,18.15
2022,3,Março,Autos,Hatch Médios,4,BMW/I3,4,3.16
2022,3,Março,Autos,Hatch Médios,5,M.BENZ/CLASSE A,8,2.56
2022,3,Março,Autos,Hatch Médios,6,M.BENZ/A45 AMG,6,1.18
2022,3,Março,Autos,Sedans Pequenos,1,HYUNDAI/HB20S,2304,39.05
2022,3,Março,Autos,Sedans Pequenos,2,FIAT/SIENA,296,20.79
2022,3,Março,Autos,Sedans Pequenos,3,FIAT/CRONOS,785,19.45
2022,3,Março,Autos,Sedans Pequenos,4,RENAULT/LOGAN,798,16.06
2022,3,Março,Autos,Sedans Pequenos,5,VW/VOYAGE,121,4.55
2022,3,Março,Autos,Sedans Pequenos,6,GM/PRISMA,3,0.03
2022,3,Março,Autos,Sedans Pequenos,7,NISSAN/VERSA,1,0.03
2022,3,Março,Autos,Sedans Pequenos,8,FORD/KA SEDAN,1,0.02
2022,3,Março,Autos,Sedans Pequenos,9,TOYOTA/ETIOS SEDAN,0,0.01
2022,3,Março,Autos,Sedans Pequenos,10,GM/CORSA SEDAN,0,0.01
2022,3,Março,Autos,Sedans Compactos,1,GM/ONIX PLUS,4179,49.41
2022,3,Março,Autos,Sedans Compactos,2,HONDA/CITY,1992,21.75
2022,3,Março,Autos,Sedans Compactos,3,TOYOTA/YARIS SEDAN,1221,12.31
2022,3,Março,Autos,Sedans Compactos,4,NISSAN/VERSA,835,10.99
2022,3,Março,Autos,Sedans Compactos,5,VW/VIRTUS,429,5.46
2022,3,Março,Autos,Sedans Compactos,6,GM/COBALT,1,0.06
2022,3,Março,Autos,Sedans médios,1,TOYOTA/COROLLA,4196,66.33
2022,3,Março,Autos,Sedans médios,2,HONDA/CIVIC,250,13.54
2022,3,Março,Autos,Sedans médios,3,GM/CRUZE SEDAN,746,12.3
2022,3,Março,Autos,Sedans médios,4,CAOA CHERY/ARRIZO 6,181,4.52
2022,3,Março,Autos,Sedans médios,5,AUDI/A3 SEDAN,64,1.33
2022,3,Março,Autos,Sedans médios,6,KIA/CERATO,41,0.91
2022,3,Março,Autos,Sedans médios,7,AUDI/A5,14,0.35
2022,3,Março,Autos,Sedans médios,8,VW/JETTA,5,0.3
2022,3,Março,Autos,Sedans médios,9,M.BENZ/CLA35,9,0.12
2022,3,Março,Autos,Sedans médios,10,M.BENZ/CLASSE A,5,0.09
2022,3,Março,Autos,Sedans médios,11,BMW/M440I,4,0.06
2022,3,Março,Autos,Sedans médios,12,BMW/218I,0,0.05
2022,3,Março,Autos,Sedans médios,13,BMW/M235I,2,0.05
2022,3,Março,Autos,Sedans médios,14,M.BENZ/CLA45,4,0.03
2022,3,Março,Autos,Sedans médios,15,BMW/420I,1,0.02
2022,3,Março,Autos,Sedans médios,16,BMW/430I,1,0.01
2022,3,Março,Autos,Sedans médios,17,M.BENZ/CLASSE C,0,0.01
2022,3,Março,Autos,Sedans Grandes,1,BMW/320I,545,65.89
2022,3,Março,Autos,Sedans Grandes,2,M.BENZ/CLASSE C,8,20.32
2022,3,Março,Autos,Sedans Grandes,3,PORSCHE/PANAMERA,16,2.75
2022,3,Março,Autos,Sedans Grandes,4,BMW/330E,13,2.33
2022,3,Março,Autos,Sedans Grandes,5,AUDI/A4,1,2.02
2022,3,Março,Autos,Sedans Grandes,6,AUDI/E TRON GT,1,0.93
2022,3,Março,Autos,Sedans Grandes,7,BMW/M340I,2,0.88
2022,3,Março,Autos,Sedans Grandes,8,BMW/530E,4,0.78
2022,3,Março,Autos,Sedans Grandes,9,M.BENZ/CLA250,5,0.73
2022,3,Março,Autos,Sedans Grandes,10,HONDA/ACCORD,2,0.62
2022,3,Março,Autos,Sedans Grandes,11,TESLA/MODEL S,2,0.52
2022,3,Março,Autos,Sedans Grandes,12,AUDI/A6,4,0.41
2022,3,Março,Autos,Sw Médios,1,FIAT/PALIO WEEKEND,0,100.0
2022,3,Março,Autos,Sw Grandes,1,AUDI/RS6 AVANT,0,50.0
2022,3,Março,Autos,Sw Grandes,2,AUDI/RS4 AVANT,0,37.5
2022,3,Março,Autos,Sw Grandes,3,GM/CARAVAN,0,12.5
2022,3,Março,Autos,Monocab,1,FIAT/DOBLO,169,57.03
2022,3,Março,Autos,Monocab,2,HONDA/FIT,16,42.78
2022,3,Março,Autos,Monocab,3,GM/BOLT,0,0.19
2022,3,Março,Autos,Grandcab,1,GM/SPIN,1224,93.74
2022,3,Março,Autos,Grandcab,2,KIA/CARNIVAL,28,6.05
2022,3,Março,Autos,Grandcab,3,CHRYSLER/PACIFICA,1,0.1
2022,3,Março,Autos,Grandcab,4,TOYOTA/SIENNA,0,0.05
2022,3,Março,Autos,Sports,1,FORD/MUSTANG,18,20.23
2022,3,Março,Autos,Sports,2,PORSCHE/911,40,18.6
