ano,mes_num,mes_nome,segmento,tipo_eletrificacao,rank,fabricante,quantidade_mes,participacao_pct
2026,3,Março,Ônibus,Elétricos,1,INDUSCAR,43,57.33
2026,3,Março,Ônibus,Elétricos,2,M.BENZ,21,28.0
2026,3,Março,Ônibus,Elétricos,3,BYD,1,14.67
2026,3,Março,Motos,Elétricos,1,VMOTO,979,57.28
2026,3,Março,Motos,Elétricos,2,GCX,179,10.47
2026,3,Março,Motos,Elétricos,3,SHINERAY,135,7.9
2026,3,Março,Motos,Elétricos,4,LEVA,41,2.4
2026,3,Março,Motos,Elétricos,5,AIPAO,39,2.28
2026,3,Março,Motos,Elétricos,6,MOTOCHEFE,38,2.22
2026,3,Março,Motos,Elétricos,7,HORWIN,37,2.17
2026,3,Março,Motos,Elétricos,1,YAMAHA,811,99.88
2026,3,Março,Motos,Elétricos,8,SMARDA,35,2.05
2026,3,Março,Motos,Elétricos,2,MOBILLI,1,0.12
2026,3,Março,Motos,Elétricos,9,WATTS,29,1.7
2026,3,Março,Motos,Elétricos,10,SHENGQI,2,1.29
2026,3,Março,Motos,Elétricos,11,TAILING,18,1.05
2026,3,Março,Motos,Elétricos,12,YADEA,16,0.94
2026,3,Março,Motos,Elétricos,13,AIMA,10,0.59
2026,3,Março,Motos,Elétricos,14,FUSCO,10,0.59
2026,3,Março,Motos,Elétricos,15,LVNENG,10,0.59
2026,4,Abril,Autos,Híbridos,1,BYD,7973,30.94
2026,4,Abril,Autos,Elétricos,1,BYD,10425,59.68
2026,4,Abril,Autos,Híbridos,2,TOYOTA,4138,16.06
2026,4,Abril,Autos,Elétricos,2,GEELY,3761,21.53
2026,4,Abril,Autos,Híbridos,3,GWM,3292,12.78
2026,4,Abril,Autos,Elétricos,3,GM,1247,7.14
2026,4,Abril,Autos,Híbridos,4,OMODA JAECOO,2710,10.52
2026,4,Abril,Autos,Elétricos,4,VOLVO,419,2.4
2026,4,Abril,Autos,Híbridos,5,FIAT,2276,8.83
2026,4,Abril,Autos,Elétricos,5,GWM,365,2.09
2026,4,Abril,Autos,Híbridos,6,JEEP,1082,4.2
2026,4,Abril,Autos,Elétricos,6,GAC,360,2.06
2026,4,Abril,Autos,Híbridos,7,M.BENZ,691,2.68
2026,4,Abril,Autos,Elétricos,7,LEAPMOTOR,274,1.57
2026,4,Abril,Autos,Híbridos,8,JETOUR,623,2.42
2026,4,Abril,Autos,Elétricos,8,MG,235,1.35
2026,4,Abril,Autos,Híbridos,9,LEAPMOTOR,407,1.58
2026,4,Abril,Autos,Elétricos,9,OMODA JAECOO,115,0.66
2026,4,Abril,Autos,Híbridos,10,BMW,395,1.53
2026,4,Abril,Autos,Elétricos,10,ZEEKR,94,0.54
2026,4,Abril,Autos,Híbridos,11,GAC,369,1.43
2026,4,Abril,Autos,Elétricos,11,MINI,56,0.32
2026,4,Abril,Autos,Híbridos,12,VOLVO,340,1.32
2026,4,Abril,Autos,Elétricos,12,BMW,25,0.14
2026,4,Abril,Autos,Híbridos,13,PEUGEOT,284,1.1
2026,4,Abril,Autos,Elétricos,13,PORSCHE,2,0.13
2026,4,Abril,Autos,Híbridos,14,GEELY,242,0.94
2026,4,Abril,Autos,Elétricos,14,FORD,19,0.11
2026,4,Abril,Autos,Híbridos,15,LAND ROVER,181,0.7
2026,4,Abril,Autos,Elétricos,15,RENAULT,16,0.09
2026,4,Abril,Com. Leves,Elétricos,1,FARIZON,2,22.22
2026,4,Abril,Com. Leves,Elétricos,1,BYD,76,40.0
2026,4,Abril,Com. Leves,Elétricos,2,FOTON,2,22.22
2026,4,Abril,Com. Leves,Elétricos,2,FORD,60,31.58
2026,4,Abril,Com. Leves,Elétricos,3,M.BENZ,2,22.22
2026,4,Abril,Com. Leves,Elétricos,3,FOTON,53,27.89
2026,4,Abril,Com. Leves,Elétricos,4,RENAULT,2,22.22
2026,4,Abril,Com. Leves,Elétricos,4,M.BENZ,1,0.53
2026,4,Abril,Com. Leves,Elétricos,5,ARROW,1,11.11
2026,4,Abril,Caminhões,Elétricos,1,JAC,28,68.29
2026,4,Abril,Caminhões,Elétricos,2,FOTON,6,14.63
2026,4,Abril,Caminhões,Elétricos,3,SANY,6,14.63
2026,4,Abril,Caminhões,Elétricos,4,TESLA,1,2.44
2026,4,Abril,Ônibus,Elétricos,1,INDUSCAR,10,76.92
2026,4,Abril,Ônibus,Elétricos,2,BYD,3,23.08
2026,4,Abril,Motos,Elétricos,1,VMOTO,1317,66.72
2026,4,Abril,Motos,Elétricos,2,GCX,150,7.6
2026,4,Abril,Motos,Elétricos,3,SHINERAY,69,3.5
2026,4,Abril,Motos,Elétricos,4,HORWIN,56,2.84
2026,4,Abril,Motos,Elétricos,5,LEVA,38,1.93
2026,4,Abril,Motos,Elétricos,6,WATTS,37,1.87
2026,4,Abril,Motos,Elétricos,7,AIPAO,3,1.67
2026,4,Abril,Motos,Elétricos,1,YAMAHA,817,100.0
2026,4,Abril,Motos,Elétricos,9,AIMA,23,1.17
2026,4,Abril,Motos,Elétricos,10,MOTOCHEFE,21,1.06
2026,4,Abril,Motos,Elétricos,11,SHENGQI,15,0.76
2026,4,Abril,Motos,Elétricos,12,YADEA,13,0.66
2026,4,Abril,Motos,Elétricos,13,LUYUAN,1,0.56
2026,4,Abril,Motos,Elétricos,14,TAILING,1,0.56
2026,4,Abril,Motos,Elétricos,15,MORE RAN,9,0.46
2026,5,Maio,Autos,Híbridos,1,BYD,8430,27.79
2026,5,Maio,Autos,Elétricos,1,BYD,13244,63.44
2026,5,Maio,Autos,Híbridos,2,GWM,4975,16.4
2026,5,Maio,Autos,Elétricos,2,GEELY,4567,21.87
2026,5,Maio,Autos,Híbridos,3,TOYOTA,3951,13.02
2026,5,Maio,Autos,Elétricos,3,GM,1122,5.37
2026,5,Maio,Autos,Híbridos,4,OMODA JAECOO,3095,10.2
2026,5,Maio,Autos,Elétricos,4,GWM,490,2.35
2026,5,Maio,Autos,Híbridos,5,JEEP,2660,8.77
2026,5,Maio,Autos,Elétricos,5,LEAPMOTOR,476,2.28
2026,5,Maio,Autos,Híbridos,6,FIAT,2401,7.91
2026,5,Maio,Autos,Elétricos,6,VOLVO,347,1.66
2026,5,Maio,Autos,Híbridos,7,JETOUR,691,2.28
2026,5,Maio,Autos,Elétricos,7,MG,187,0.9
2026,5,Maio,Autos,Híbridos,8,GEELY,606,2.0
2026,5,Maio,Autos,Elétricos,8,GAC,185,0.89
2026,5,Maio,Autos,Híbridos,9,M.BENZ,581,1.92
2026,5,Maio,Autos,Elétricos,9,OMODA JAECOO,81,0.39
2026,5,Maio,Autos,Híbridos,10,LEAPMOTOR,417,1.37
2026,5,Maio,Autos,Elétricos,10,ZEEKR,49,0.23
2026,5,Maio,Autos,Híbridos,11,GAC,370,1.22
2026,5,Maio,Autos,Elétricos,11,MINI,39,0.19
2026,5,Maio,Autos,Híbridos,12,BMW,350,1.15
2026,5,Maio,Autos,Elétricos,12,BMW,27,0.13
2026,5,Maio,Autos,Híbridos,13,DENZA,333,1.1
2026,5,Maio,Autos,Elétricos,13,JAC,9,0.04
2026,5,Maio,Autos,Híbridos,14,VOLVO,298,0.98
2026,5,Maio,Autos,Elétricos,14,CADILLAC,7,0.03
2026,5,Maio,Autos,Híbridos,15,PEUGEOT,257,0.85
2026,5,Maio,Autos,Elétricos,15,NETA,7,0.03
2026,5,Maio,Com. Leves,Elétricos,1,RIDDARA,42,53.16
2026,5,Maio,Com. Leves,Elétricos,2,JAC,17,21.52
2026,5,Maio,Com. Leves,Elétricos,3,FOTON,10,12.66
2026,5,Maio,Com. Leves,Elétricos,1,FORD,193,63.49
2026,5,Maio,Com. Leves,Elétricos,2,FIAT,4,14.47
2026,5,Maio,Com. Leves,Elétricos,3,FOTON,37,12.17
2026,5,Maio,Com. Leves,Elétricos,4,BYD,30,9.87
2026,5,Maio,Com. Leves,Elétricos,8,FORD,1,1.27
2026,5,Maio,Com. Leves,Elétricos,9,PEUGEOT,1,1.27
2026,5,Maio,Com. Leves,Elétricos,10,RENAULT,1,1.27
2026,5,Maio,Caminhões,Elétricos,1,JAC,12,42.86
2026,5,Maio,Caminhões,Elétricos,2,SANY,9,32.14
2026,5,Maio,Caminhões,Elétricos,3,FOTON,5,17.86
2026,5,Maio,Caminhões,Elétricos,4,VW TRUCK E BUS,2,7.14
2026,5,Maio,Ônibus,Elétricos,1,BYD,59,44.7
2026,5,Maio,Ônibus,Elétricos,2,INDUSCAR,4,33.33
2026,5,Maio,Ônibus,Elétricos,3,M.BENZ,29,21.97
2026,5,Maio,Motos,Elétricos,1,VMOTO,572,55.21
2026,5,Maio,Motos,Elétricos,2,GCX,118,11.39
2026,5,Maio,Motos,Elétricos,3,WATTS,43,4.15
2026,5,Maio,Motos,Elétricos,4,SHINERAY,32,3.09
2026,5,Maio,Motos,Elétricos,5,LUYUAN,30,2.9
2026,5,Maio,Motos,Elétricos,6,MOTOCHEFE,28,2.7
2026,5,Maio,Motos,Elétricos,7,LEVA,27,2.61
2026,5,Maio,Motos,Elétricos,1,YAMAHA,1170,100.0
2026,5,Maio,Motos,Elétricos,9,AIMA,21,2.03
2026,5,Maio,Motos,Elétricos,10,SMARDA,21,2.03
2026,5,Maio,Motos,Elétricos,11,SHENGQI,19,1.83
2026,5,Maio,Motos,Elétricos,12,FUSCO,14,1.35
2026,5,Maio,Motos,Elétricos,13,YAMAHA,10,0.97
2026,5,Maio,Motos,Elétricos,14,SHANSU,8,0.77
2026,5,Maio,Motos,Elétricos,15,TAILING,7,0.68
2026,6,Junho,Autos,Híbridos,1,BYD,8519,26.16
2026,6,Junho,Autos,Elétricos,1,BYD,12699,60.42
2026,6,Junho,Autos,Híbridos,2,OMODA JAECOO,4794,14.72
2026,6,Junho,Autos,Elétricos,2,GEELY,4663,22.19
2026,6,Junho,Autos,Híbridos,3,GWM,4647,14.27
2026,6,Junho,Autos,Elétricos,3,GAC,1058,5.03
2026,6,Junho,Autos,Híbridos,4,TOYOTA,3648,11.2
2026,6,Junho,Autos,Elétricos,4,GM,871,4.14
2026,6,Junho,Autos,Híbridos,5,JEEP,3115,9.57
2026,6,Junho,Autos,Elétricos,5,LEAPMOTOR,512,2.44
2026,6,Junho,Autos,Híbridos,6,FIAT,1747,5.36
2026,6,Junho,Autos,Elétricos,6,GWM,383,1.82
2026,6,Junho,Autos,Híbridos,7,GEELY,1172,3.6
2026,6,Junho,Autos,Elétricos,7,VOLVO,339,1.61
2026,6,Junho,Autos,Híbridos,8,JETOUR,951,2.92
2026,6,Junho,Autos,Elétricos,8,MG,228,1.08
2026,6,Junho,Autos,Híbridos,9,M.BENZ,627,1.93
2026,6,Junho,Autos,Elétricos,9,ZEEKR,43,0.2
2026,6,Junho,Autos,Híbridos,10,DENZA,566,1.74
2026,6,Junho,Autos,Elétricos,10,OMODA JAECOO,38,0.18
2026,6,Junho,Autos,Híbridos,11,LEAPMOTOR,477,1.46
2026,6,Junho,Autos,Elétricos,11,NETA,31,0.15
2026,6,Junho,Autos,Híbridos,12,BMW,449,1.38
2026,6,Junho,Autos,Elétricos,12,MINI,26,0.12
2026,6,Junho,Autos,Híbridos,13,VOLVO,307,0.94
2026,6,Junho,Autos,Elétricos,13,LEXUS,20,0.1
2026,6,Junho,Autos,Híbridos,14,CAOA CHERY,305,0.94
2026,6,Junho,Autos,Elétricos,14,RENAULT,19,0.09
2026,6,Junho,Autos,Híbridos,15,GAC,270,0.83
2026,6,Junho,Autos,Elétricos,15,TOYOTA,19,0.09
2026,6,Junho,Com. Leves,Elétricos,1,FARIZON,64,57.66
2026,6,Junho,Com. Leves,Elétricos,2,FOTON,18,16.22
2026,6,Junho,Com. Leves,Elétricos,1,FIAT,511,63.01
2026,6,Junho,Com. Leves,Elétricos,2,FORD,205,25.28
2026,6,Junho,Com. Leves,Elétricos,3,FOTON,60,7.4
2026,6,Junho,Com. Leves,Elétricos,4,BYD,35,4.32
2026,6,Junho,Com. Leves,Elétricos,7,GMC,1,0.9
2026,6,Junho,Com. Leves,Elétricos,8,PEUGEOT,1,0.9
2026,6,Junho,Caminhões,Elétricos,1,FOTON,4,36.36
2026,6,Junho,Caminhões,Elétricos,2,JAC,4,36.36
2026,6,Junho,Caminhões,Elétricos,3,VW TRUCK E BUS,2,18.18
2026,6,Junho,Caminhões,Elétricos,4,SANY,1,9.09
2026,6,Junho,Ônibus,Elétricos,1,CRRC,90,32.37
2026,6,Junho,Ônibus,Elétricos,2,INDUSCAR,75,26.98
2026,6,Junho,Ônibus,Elétricos,3,M.BENZ,63,22.66
2026,6,Junho,Ônibus,Elétricos,4,VW TRUCK E BUS,20,7.19
2026,6,Junho,Ônibus,Elétricos,5,HIGER,15,5.4
2026,6,Junho,Ônibus,Elétricos,6,BYD,14,5.04
2026,6,Junho,Ônibus,Elétricos,7,VOLVO,1,0.36
2026,6,Junho,Motos,Elétricos,1,VMOTO,1333,78.37
2026,6,Junho,Motos,Elétricos,2,GCX,89,5.23
2026,6,Junho,Motos,Elétricos,3,SHINERAY,39,2.29
2026,6,Junho,Motos,Elétricos,4,MOTOCHEFE,29,1.7
2026,6,Junho,Motos,Elétricos,5,AIMA,21,1.23
2026,6,Junho,Motos,Elétricos,6,LEVA,21,1.23
2026,6,Junho,Motos,Elétricos,7,LUYUAN,20,1.18
2026,6,Junho,Motos,Elétricos,1,YAMAHA,1961,99.95
2026,6,Junho,Motos,Elétricos,9,SMARDA,14,0.82
2026,6,Junho,Motos,Elétricos,10,AIPAO,13,0.76
2026,6,Junho,Motos,Elétricos,11,SHENGQI,12,0.71
2026,6,Junho,Motos,Elétricos,12,BORAM,9,0.53
2026,6,Junho,Motos,Elétricos,13,FUSCO,7,0.41
2026,6,Junho,Motos,Elétricos,14,YAMAHA,7,0.41
2026,6,Junho,Motos,Elétricos,15,HORWIN,5,0.29
2026,7,Julho,Autos,Híbridos,1,BYD,8664,24.78
2026,7,Julho,Autos,Elétricos,1,BYD,14759,57.43
2026,7,Julho,Autos,Híbridos,2,GWM,6280,17.96
2026,7,Julho,Autos,Elétricos,2,GEELY,6222,24.21
2026,7,Julho,Autos,Híbridos,3,OMODA JAECOO,5741,16.42
2026,7,Julho,Autos,Elétricos,3,GAC,1416,5.51
2026,7,Julho,Autos,Híbridos,4,TOYOTA,3586,10.26
2026,7,Julho,Autos,Elétricos,4,GWM,1035,4.03
2026,7,Julho,Autos,Híbridos,5,FIAT,1714,4.9
2026,7,Julho,Autos,Elétricos,5,GM,592,2.3
2026,7,Julho,Autos,Híbridos,6,JEEP,1675,4.79
2026,7,Julho,Autos,Elétricos,6,LEAPMOTOR,552,2.15
2026,7,Julho,Autos,Híbridos,7,CAOA CHERY,1439,4.12
2026,7,Julho,Autos,Elétricos,7,MG,499,1.94
2026,7,Julho,Autos,Híbridos,8,GEELY,1236,3.54
2026,7,Julho,Autos,Elétricos,8,VOLVO,300,1.17
2026,7,Julho,Autos,Híbridos,9,JETOUR,997,2.85
2026,7,Julho,Autos,Elétricos,9,ZEEKR,69,0.27
2026,7,Julho,Autos,Híbridos,10,M.BENZ,624,1.78
2026,7,Julho,Autos,Elétricos,10,NETA,50,0.19
2026,7,Julho,Autos,Híbridos,11,LEAPMOTOR,554,1.58
2026,7,Julho,Autos,Elétricos,11,JAC,34,0.13
2026,7,Julho,Autos,Híbridos,12,DENZA,525,1.5
2026,7,Julho,Autos,Elétricos,12,MINI,30,0.12
2026,7,Julho,Autos,Híbridos,13,BMW,388,1.11
2026,7,Julho,Autos,Elétricos,13,TOYOTA,26,0.1
2026,7,Julho,Autos,Híbridos,14,VOLVO,338,0.97
2026,7,Julho,Autos,Elétricos,14,PORSCHE,24,0.09
2026,7,Julho,Autos,Híbridos,15,PEUGEOT,273,0.78
2026,7,Julho,Autos,Elétricos,15,SUZUKI,2,0.09
2026,7,Julho,Com. Leves,Elétricos,1,FEVER,42,52.5
2026,7,Julho,Com. Leves,Elétricos,1,FIAT,1268,81.75
2026,7,Julho,Com. Leves,Elétricos,2,FORD,188,12.12
2026,7,Julho,Com. Leves,Elétricos,3,FOTON,52,3.35
2026,7,Julho,Com. Leves,Elétricos,4,BYD,42,2.71
2026,7,Julho,Com. Leves,Elétricos,5,M.BENZ,1,0.06
2026,7,Julho,Com. Leves,Elétricos,7,FORD,1,1.25
2026,7,Julho,Caminhões,Elétricos,1,FOTON,3,20.0
2026,7,Julho,Caminhões,Elétricos,2,JAC,3,20.0
2026,7,Julho,Caminhões,Elétricos,3,BYD,2,13.33
2026,7,Julho,Caminhões,Elétricos,4,NANJING,2,13.33
2026,7,Julho,Caminhões,Elétricos,5,SANY,2,13.33
2026,7,Julho,Caminhões,Elétricos,6,VW TRUCK E BUS,2,13.33
2026,7,Julho,Caminhões,Elétricos,7,TESLA,1,6.67
2026,7,Julho,Ônibus,Elétricos,1,BYD,6,74.16
2026,7,Julho,Ônibus,Elétricos,2,INDUSCAR,20,22.47
2026,7,Julho,Ônibus,Elétricos,3,M.BENZ,3,3.37
2026,7,Julho,Motos,Elétricos,1,VMOTO,1198,76.55
2026,7,Julho,Motos,Elétricos,2,GCX,54,3.45
2026,7,Julho,Motos,Elétricos,3,LEVA,42,2.68
2026,7,Julho,Motos,Elétricos,4,MILETO,30,1.92
2026,7,Julho,Motos,Elétricos,5,MOTOCHEFE,29,1.85
2026,7,Julho,Motos,Elétricos,6,LUYUAN,24,1.53
2026,7,Julho,Motos,Elétricos,7,SHINERAY,24,1.53
2026,7,Julho,Motos,Elétricos,1,YAMAHA,2276,100.0
2026,7,Julho,Motos,Elétricos,9,WATTS,19,1.21
2026,7,Julho,Motos,Elétricos,10,SMARDA,15,0.96
2026,7,Julho,Motos,Elétricos,11,AIPAO,9,0.58
2026,7,Julho,Motos,Elétricos,12,FUSCO,9,0.58
2026,7,Julho,Motos,Elétricos,13,CHANGLI,8,0.51
2026,7,Julho,Motos,Elétricos,14,WUXI,7,0.45
2026,7,Julho,Motos,Elétricos,15,HORWIN,6,0.38
