ano,mes_num,mes_nome,segmento,tipo_venda,rank,fabricante,quantidade_mes,participacao_pct
2025,7,Julho,Com. Leves,Total,15,PEUGEOT,157,0.33
2025,7,Julho,Autos,Total,16,FORD,1544,0.85
2025,7,Julho,Com. Leves,Total,16,CITROEN,124,0.26
2025,7,Julho,Autos,Total,17,MITSUBISHI,1524,0.84
2025,7,Julho,Com. Leves,Total,17,M.BENZ,108,0.22
2025,7,Julho,Autos,Total,18,M.BENZ,743,0.41
2025,7,Julho,Com. Leves,Total,18,BYD,7,0.16
2025,7,Julho,Autos,Total,19,VOLVO,731,0.4
2025,7,Julho,Com. Leves,Total,19,FOTON,60,0.12
2025,7,Julho,Autos,Total,20,OMODA JAECOO,721,0.4
2025,7,Julho,Com. Leves,Total,20,SHINERAY,38,0.08
2025,7,Julho,Autos,Total,21,GAC,638,0.35
2025,7,Julho,Com. Leves,Total,21,JAC,26,0.05
2025,7,Julho,Caminhões,Total,1,VW TRUCK E BUS,2872,27.29
2025,7,Julho,Ônibus,Total,1,M.BENZ,1356,49.24
2025,7,Julho,Caminhões,Total,2,M.BENZ,2688,25.54
2025,7,Julho,Ônibus,Total,2,VW TRUCK E BUS,584,21.21
2025,7,Julho,Caminhões,Total,3,VOLVO,1733,16.47
2025,7,Julho,Ônibus,Total,3,MARCOPOLO,346,12.56
2025,7,Julho,Caminhões,Total,4,SCANIA,1369,13.01
2025,7,Julho,Ônibus,Total,4,IVECO,255,9.26
2025,7,Julho,Caminhões,Total,5,DAF,847,8.05
2025,7,Julho,Ônibus,Total,5,SCANIA,64,2.32
2025,7,Julho,Caminhões,Total,6,IVECO,834,7.93
2025,7,Julho,Ônibus,Total,6,INDUSCAR,54,1.96
2025,7,Julho,Caminhões,Total,7,FOTON,139,1.32
2025,7,Julho,Ônibus,Total,7,VOLVO,36,1.31
2025,7,Julho,Caminhões,Total,8,AGRALE,13,0.12
2025,7,Julho,Ônibus,Total,8,BYD,35,1.27
2025,7,Julho,Caminhões,Total,9,JAC,1,0.1
2025,7,Julho,Ônibus,Total,9,AGRALE,24,0.87
2025,7,Julho,Caminhões,Total,10,FORD,5,0.05
2025,7,Julho,Caminhões,Total,11,SANY,2,0.02
2025,7,Julho,Caminhões,Total,12,TESLA,2,0.02
2025,7,Julho,Caminhões,Total,13,HYUNDAI,1,0.01
2025,7,Julho,Motos,Total,1,HONDA,127643,66.08
2025,7,Julho,Motos,Total,2,YAMAHA,28582,14.8
2025,7,Julho,Motos,Total,3,SHINERAY,11592,6.0
2025,7,Julho,Motos,Total,4,MOTTU,9043,4.68
2025,7,Julho,Motos,Total,5,AVELLOZ,2975,1.54
2025,7,Julho,Motos,Total,6,ROYAL ENFIELD,2800,1.45
2025,7,Julho,Motos,Total,7,BAJAJ,2406,1.25
2025,7,Julho,Motos,Total,8,HAOJUE,1889,0.98
2025,7,Julho,Motos,Total,9,BMW,1261,0.65
2025,7,Julho,Motos,Total,10,TRIUMPH,1261,0.65
2025,7,Julho,Motos,Total,11,KAWASAKI,1088,0.56
2025,7,Julho,Motos,Total,12,ZONTES,676,0.35
2025,7,Julho,Motos,Total,13,DAFRA,411,0.21
2025,7,Julho,Motos,Total,14,SUZUKI,284,0.15
2025,7,Julho,Motos,Total,15,BULL,237,0.12
2025,7,Julho,Motos,Total,16,H.DAVIDSON,201,0.1
2025,7,Julho,Motos,Total,17,DUCATI,102,0.05
2025,7,Julho,Motos,Total,18,GCX,97,0.05
2025,7,Julho,Motos,Total,19,SUPER SOCO,78,0.04
2025,7,Julho,Motos,Total,20,WATTS,59,0.03
2025,7,Julho,Motos,Total,21,MORINI,38,0.02
2025,8,Agosto,Autos,Total,1,VW,33869,19.66
2025,8,Agosto,Com. Leves,Total,1,FIAT,17511,41.49
2025,8,Agosto,Autos,Total,2,FIAT,27862,16.17
2025,8,Agosto,Com. Leves,Total,2,VW,5361,12.7
2025,8,Agosto,Autos,Total,3,GM,17933,10.41
2025,8,Agosto,Com. Leves,Total,3,GM,4031,9.55
2025,8,Agosto,Autos,Total,4,HYUNDAI,16682,9.68
2025,8,Agosto,Com. Leves,Total,4,TOYOTA,3572,8.46
2025,8,Agosto,Autos,Total,5,TOYOTA,12053,7.0
2025,8,Agosto,Com. Leves,Total,5,FORD,3434,8.14
2025,8,Agosto,Autos,Total,6,BYD,9749,5.66
2025,8,Agosto,Com. Leves,Total,6,RENAULT,2471,5.85
2025,8,Agosto,Autos,Total,7,JEEP,9043,5.25
2025,8,Agosto,Com. Leves,Total,7,RAM,2101,4.98
2025,8,Agosto,Autos,Total,8,RENAULT,8327,4.83
2025,8,Agosto,Com. Leves,Total,8,MITSUBISHI,1291,3.06
2025,8,Agosto,Autos,Total,9,HONDA,7473,4.34
2025,8,Agosto,Com. Leves,Total,9,IVECO,471,1.12
2025,8,Agosto,Autos,Total,10,CAOA CHERY,6750,3.92
2025,8,Agosto,Com. Leves,Total,10,EFFA,300,0.71
2025,8,Agosto,Autos,Total,11,NISSAN,5819,3.38
2025,8,Agosto,Com. Leves,Total,11,HYUNDAI,247,0.59
2025,8,Agosto,Autos,Total,12,GWM,3825,2.22
2025,8,Agosto,Com. Leves,Total,12,KIA,245,0.58
2025,8,Agosto,Autos,Total,13,CITROEN,2344,1.36
2025,8,Agosto,Com. Leves,Total,13,NISSAN,220,0.52
2025,8,Agosto,Autos,Total,14,FORD,1707,0.99
2025,8,Agosto,Com. Leves,Total,14,VW TRUCK E BUS,184,0.44
2025,8,Agosto,Autos,Total,15,BMW,1576,0.91
2025,8,Agosto,Com. Leves,Total,15,PEUGEOT,162,0.38
2025,8,Agosto,Autos,Total,16,PEUGEOT,1414,0.82
2025,8,Agosto,Com. Leves,Total,16,FOTON,153,0.36
2025,8,Agosto,Autos,Total,17,MITSUBISHI,1198,0.7
2025,8,Agosto,Com. Leves,Total,17,M.BENZ,135,0.32
2025,8,Agosto,Autos,Total,18,VOLVO,812,0.47
2025,8,Agosto,Com. Leves,Total,18,GWM,9,0.23
2025,8,Agosto,Autos,Total,19,M.BENZ,720,0.42
2025,8,Agosto,Com. Leves,Total,19,CITROEN,8,0.21
2025,8,Agosto,Autos,Total,20,OMODA JAECOO,720,0.42
2025,8,Agosto,Com. Leves,Total,20,BYD,6,0.16
2025,8,Agosto,Autos,Total,21,GAC,539,0.31
2025,8,Agosto,Com. Leves,Total,21,JAC,31,0.07
2025,8,Agosto,Caminhões,Total,1,VW TRUCK E BUS,2518,28.6
2025,8,Agosto,Ônibus,Total,1,M.BENZ,1065,51.88
2025,8,Agosto,Caminhões,Total,2,M.BENZ,2498,28.37
2025,8,Agosto,Ônibus,Total,2,VW TRUCK E BUS,409,19.92
2025,8,Agosto,Caminhões,Total,3,VOLVO,1584,17.99
2025,8,Agosto,Ônibus,Total,3,MARCOPOLO,267,13.01
2025,8,Agosto,Caminhões,Total,4,SCANIA,936,10.63
2025,8,Agosto,Ônibus,Total,4,IVECO,216,10.52
2025,8,Agosto,Caminhões,Total,5,IVECO,652,7.4
2025,8,Agosto,Ônibus,Total,5,SCANIA,37,1.8
2025,8,Agosto,Caminhões,Total,6,DAF,485,5.51
2025,8,Agosto,Ônibus,Total,6,VOLVO,16,0.78
2025,8,Agosto,Caminhões,Total,7,FOTON,89,1.01
2025,8,Agosto,Ônibus,Total,7,INDUSCAR,15,0.73
2025,8,Agosto,Caminhões,Total,8,AGRALE,10,0.11
2025,8,Agosto,Ônibus,Total,8,AGRALE,14,0.68
2025,8,Agosto,Caminhões,Total,9,FORD,10,0.11
2025,8,Agosto,Ônibus,Total,9,BYD,3,0.15
2025,8,Agosto,Caminhões,Total,10,JAC,7,0.08
2025,8,Agosto,Caminhões,Total,11,TESLA,4,0.05
2025,8,Agosto,Caminhões,Total,12,NANJING,2,0.02
2025,8,Agosto,Caminhões,Total,13,XCMG,2,0.02
2025,8,Agosto,Caminhões,Total,14,HYUNDAI,1,0.01
2025,8,Agosto,Motos,Total,1,HONDA,119578,64.48
2025,8,Agosto,Motos,Total,2,YAMAHA,28452,15.34
2025,8,Agosto,Motos,Total,3,SHINERAY,11446,6.17
2025,8,Agosto,Motos,Total,4,MOTTU,9778,5.27
2025,8,Agosto,Motos,Total,5,AVELLOZ,2863,1.54
2025,8,Agosto,Motos,Total,6,ROYAL ENFIELD,2815,1.52
2025,8,Agosto,Motos,Total,7,BAJAJ,2759,1.49
2025,8,Agosto,Motos,Total,8,HAOJUE,1878,1.01
2025,8,Agosto,Motos,Total,9,BMW,1292,0.7
2025,8,Agosto,Motos,Total,10,KAWASAKI,1042,0.56
2025,8,Agosto,Motos,Total,11,TRIUMPH,940,0.51
2025,8,Agosto,Motos,Total,12,ZONTES,636,0.34
2025,8,Agosto,Motos,Total,13,DAFRA,552,0.3
2025,8,Agosto,Motos,Total,14,SUZUKI,315,0.17
2025,8,Agosto,Motos,Total,15,BULL,216,0.12
2025,8,Agosto,Motos,Total,16,H.DAVIDSON,174,0.09
2025,8,Agosto,Motos,Total,17,GCX,112,0.06
2025,8,Agosto,Motos,Total,18,DUCATI,85,0.05
2025,8,Agosto,Motos,Total,19,WATTS,51,0.03
2025,8,Agosto,Motos,Total,20,AMAZON,42,0.02
2025,8,Agosto,Motos,Total,21,KTM,31,0.02
2025,9,Setembro,Autos,Total,1,VW,31530,17.66
2025,9,Setembro,Com. Leves,Total,1,FIAT,22314,42.24
2025,9,Setembro,Autos,Total,2,FIAT,24932,13.96
2025,9,Setembro,Com. Leves,Total,2,VW,8156,15.44
2025,9,Setembro,Autos,Total,3,GM,20669,11.58
2025,9,Setembro,Com. Leves,Total,3,GM,5037,9.54
2025,9,Setembro,Autos,Total,4,HYUNDAI,18803,10.53
2025,9,Setembro,Com. Leves,Total,4,TOYOTA,4201,7.95
2025,9,Setembro,Autos,Total,5,TOYOTA,11907,6.67
2025,9,Setembro,Com. Leves,Total,5,FORD,3906,7.39
2025,9,Setembro,Autos,Total,6,JEEP,11540,6.46
2025,9,Setembro,Com. Leves,Total,6,RENAULT,2570,4.87
2025,9,Setembro,Autos,Total,7,BYD,9934,5.56
2025,9,Setembro,Com. Leves,Total,7,RAM,2496,4.73
2025,9,Setembro,Autos,Total,8,RENAULT,8995,5.04
2025,9,Setembro,Com. Leves,Total,8,MITSUBISHI,1223,2.32
2025,9,Setembro,Autos,Total,9,HONDA,7982,4.47
2025,9,Setembro,Com. Leves,Total,9,IVECO,595,1.13
2025,9,Setembro,Autos,Total,10,CAOA CHERY,7366,4.13
2025,9,Setembro,Com. Leves,Total,10,NISSAN,386,0.73
2025,9,Setembro,Autos,Total,11,NISSAN,7335,4.11
2025,9,Setembro,Com. Leves,Total,11,EFFA,316,0.6
2025,9,Setembro,Autos,Total,12,GWM,3965,2.22
2025,9,Setembro,Com. Leves,Total,12,KIA,288,0.55
2025,9,Setembro,Autos,Total,13,CITROEN,2495,1.4
2025,9,Setembro,Com. Leves,Total,13,PEUGEOT,250,0.47
2025,9,Setembro,Autos,Total,14,PEUGEOT,1548,0.87
2025,9,Setembro,Com. Leves,Total,14,VW TRUCK E BUS,222,0.42
2025,9,Setembro,Autos,Total,15,BMW,1498,0.84
2025,9,Setembro,Com. Leves,Total,15,HYUNDAI,201,0.38
2025,9,Setembro,Autos,Total,16,FORD,1485,0.83
2025,9,Setembro,Com. Leves,Total,16,M.BENZ,153,0.29
2025,9,Setembro,Autos,Total,17,MITSUBISHI,1263,0.71
2025,9,Setembro,Com. Leves,Total,17,CITROEN,128,0.24
2025,9,Setembro,Autos,Total,18,VOLVO,902,0.51
2025,9,Setembro,Com. Leves,Total,18,FOTON,104,0.2
2025,9,Setembro,Autos,Total,19,M.BENZ,857,0.48
2025,9,Setembro,Com. Leves,Total,19,BYD,90,0.17
2025,9,Setembro,Autos,Total,20,OMODA JAECOO,838,0.47
2025,9,Setembro,Com. Leves,Total,20,GWM,80,0.15
2025,9,Setembro,Autos,Total,21,GAC,568,0.32
2025,9,Setembro,Com. Leves,Total,21,SHINERAY,58,0.11
2025,9,Setembro,Caminhões,Total,1,M.BENZ,2747,28.68
2025,9,Setembro,Ônibus,Total,1,M.BENZ,1044,45.08
2025,9,Setembro,Caminhões,Total,2,VW TRUCK E BUS,2737,28.57
2025,9,Setembro,Ônibus,Total,2,VW TRUCK E BUS,581,25.09
2025,9,Setembro,Caminhões,Total,3,VOLVO,1687,17.61
2025,9,Setembro,Ônibus,Total,3,IVECO,311,13.43
2025,9,Setembro,Caminhões,Total,4,SCANIA,1048,10.94
2025,9,Setembro,Ônibus,Total,4,MARCOPOLO,230,9.93
2025,9,Setembro,Caminhões,Total,5,IVECO,683,7.13
2025,9,Setembro,Ônibus,Total,5,SCANIA,75,3.24
2025,9,Setembro,Caminhões,Total,6,DAF,545,5.69
2025,9,Setembro,Ônibus,Total,6,VOLVO,45,1.94
2025,9,Setembro,Caminhões,Total,7,FOTON,85,0.89
2025,9,Setembro,Ônibus,Total,7,AGRALE,23,0.99
2025,9,Setembro,Caminhões,Total,8,JAC,16,0.17
2025,9,Setembro,Ônibus,Total,8,BYD,6,0.26
2025,9,Setembro,Caminhões,Total,9,AGRALE,15,0.16
2025,9,Setembro,Ônibus,Total,9,INDUSCAR,1,0.04
2025,9,Setembro,Caminhões,Total,10,FORD,6,0.06
2025,9,Setembro,Caminhões,Total,11,SANY,3,0.03
2025,9,Setembro,Caminhões,Total,12,NANJING,2,0.02
2025,9,Setembro,Motos,Total,1,HONDA,135054,65.6
2025,9,Setembro,Motos,Total,2,YAMAHA,30570,14.85
2025,9,Setembro,Motos,Total,3,SHINERAY,12213,5.93
2025,9,Setembro,Motos,Total,4,MOTTU,11071,5.38
2025,9,Setembro,Motos,Total,5,AVELLOZ,3131,1.52
2025,9,Setembro,Motos,Total,6,BAJAJ,2931,1.42
2025,9,Setembro,Motos,Total,7,ROYAL ENFIELD,2738,1.33
2025,9,Setembro,Motos,Total,8,HAOJUE,2083,1.01
2025,9,Setembro,Motos,Total,9,BMW,1254,0.61
2025,9,Setembro,Motos,Total,10,KAWASAKI,1169,0.57
2025,9,Setembro,Motos,Total,11,TRIUMPH,1109,0.54
2025,9,Setembro,Motos,Total,12,ZONTES,693,0.34
2025,9,Setembro,Motos,Total,13,DAFRA,402,0.2
2025,9,Setembro,Motos,Total,14,SUZUKI,312,0.15
2025,9,Setembro,Motos,Total,15,BULL,210,0.1
2025,9,Setembro,Motos,Total,16,H.DAVIDSON,180,0.09
2025,9,Setembro,Motos,Total,17,GCX,131,0.06
2025,9,Setembro,Motos,Total,18,DUCATI,102,0.05
2025,9,Setembro,Motos,Total,19,SUPER SOCO,4,0.02
2025,9,Setembro,Motos,Total,20,AMAZON,39,0.02
2025,9,Setembro,Motos,Total,21,WATTS,36,0.02
2025,10,Outubro,Autos,Total,1,VW,35303,18.32
2025,10,Outubro,Com. Leves,Total,1,FIAT,22913,41.57
2025,10,Outubro,Autos,Total,2,FIAT,27739,14.39
2025,10,Outubro,Com. Leves,Total,2,VW,6464,11.73
2025,10,Outubro,Autos,Total,3,HYUNDAI,24029,12.47
2025,10,Outubro,Com. Leves,Total,3,TOYOTA,5311,9.63
2025,10,Outubro,Autos,Total,4,GM,21630,11.22
2025,10,Outubro,Com. Leves,Total,4,GM,5309,9.63
2025,10,Outubro,Autos,Total,5,JEEP,12700,6.59
2025,10,Outubro,Com. Leves,Total,5,FORD,4085,7.41
2025,10,Outubro,Autos,Total,6,BYD,10127,5.25
2025,10,Outubro,Com. Leves,Total,6,RAM,3298,5.98
2025,10,Outubro,Autos,Total,7,HONDA,10067,5.22
2025,10,Outubro,Com. Leves,Total,7,RENAULT,3154,5.72
2025,10,Outubro,Autos,Total,8,RENAULT,8839,4.59
2025,10,Outubro,Com. Leves,Total,8,MITSUBISHI,1349,2.45
2025,10,Outubro,Autos,Total,9,CAOA CHERY,8083,4.19
2025,10,Outubro,Com. Leves,Total,9,IVECO,645,1.17
2025,10,Outubro,Autos,Total,10,TOYOTA,7452,3.87
2025,10,Outubro,Com. Leves,Total,10,GWM,431,0.78
2025,10,Outubro,Autos,Total,11,NISSAN,6997,3.63
2025,10,Outubro,Com. Leves,Total,11,KIA,391,0.71
2025,10,Outubro,Autos,Total,12,GWM,4796,2.49
2025,10,Outubro,Com. Leves,Total,12,EFFA,285,0.52
2025,10,Outubro,Autos,Total,13,CITROEN,3383,1.76
2025,10,Outubro,Com. Leves,Total,13,M.BENZ,257,0.47
2025,10,Outubro,Autos,Total,14,PEUGEOT,1577,0.82
2025,10,Outubro,Com. Leves,Total,14,PEUGEOT,217,0.39
2025,10,Outubro,Autos,Total,15,BMW,1530,0.79
2025,10,Outubro,Com. Leves,Total,15,VW TRUCK E BUS,213,0.39
2025,10,Outubro,Autos,Total,16,FORD,1427,0.74
2025,10,Outubro,Com. Leves,Total,16,NISSAN,162,0.29
2025,10,Outubro,Autos,Total,17,MITSUBISHI,1254,0.65
2025,10,Outubro,Com. Leves,Total,17,FOTON,158,0.29
2025,10,Outubro,Autos,Total,18,M.BENZ,983,0.51
2025,10,Outubro,Com. Leves,Total,18,HYUNDAI,141,0.26
2025,10,Outubro,Autos,Total,19,VOLVO,979,0.51
2025,10,Outubro,Com. Leves,Total,19,CITROEN,115,0.21
2025,10,Outubro,Autos,Total,20,OMODA JAECOO,862,0.45
2025,10,Outubro,Com. Leves,Total,20,BYD,67,0.12
2025,10,Outubro,Autos,Total,21,GAC,599,0.31
2025,10,Outubro,Com. Leves,Total,21,SHINERAY,67,0.12
2025,10,Outubro,Caminhões,Total,1,M.BENZ,2992,28.6
2025,10,Outubro,Ônibus,Total,1,M.BENZ,1148,47.46
2025,10,Outubro,Caminhões,Total,2,VW TRUCK E BUS,2721,26.01
2025,10,Outubro,Ônibus,Total,2,VW TRUCK E BUS,411,16.99
2025,10,Outubro,Caminhões,Total,3,VOLVO,2149,20.54
2025,10,Outubro,Ônibus,Total,3,IVECO,380,15.71
2025,10,Outubro,Caminhões,Total,4,SCANIA,1078,10.3
2025,10,Outubro,Ônibus,Total,4,MARCOPOLO,223,9.22
2025,10,Outubro,Caminhões,Total,5,IVECO,797,7.62
2025,10,Outubro,Ônibus,Total,5,SCANIA,140,5.79
2025,10,Outubro,Caminhões,Total,6,DAF,571,5.46
2025,10,Outubro,Ônibus,Total,6,INDUSCAR,46,1.9
2025,10,Outubro,Caminhões,Total,7,FOTON,119,1.14
2025,10,Outubro,Ônibus,Total,7,VOLVO,45,1.86
2025,10,Outubro,Caminhões,Total,8,AGRALE,15,0.14
2025,10,Outubro,Ônibus,Total,8,HIGER,17,0.7
2025,10,Outubro,Caminhões,Total,9,FORD,6,0.06
2025,10,Outubro,Ônibus,Total,9,AGRALE,7,0.29
2025,10,Outubro,Caminhões,Total,10,JAC,6,0.06
2025,10,Outubro,Ônibus,Total,10,BYD,2,0.08
2025,10,Outubro,Caminhões,Total,11,HYUNDAI,2,0.02
2025,10,Outubro,Caminhões,Total,12,INTERNATIONAL,1,0.01
2025,10,Outubro,Caminhões,Total,13,NANJING,1,0.01
2025,10,Outubro,Caminhões,Total,14,SANY,1,0.01
2025,10,Outubro,Motos,Total,1,HONDA,139021,66.27
2025,10,Outubro,Motos,Total,2,YAMAHA,28295,13.49
2025,10,Outubro,Motos,Total,3,SHINERAY,12678,6.04
2025,10,Outubro,Motos,Total,4,MOTTU,11368,5.42
2025,10,Outubro,Motos,Total,5,AVELLOZ,3311,1.58
2025,10,Outubro,Motos,Total,6,BAJAJ,3084,1.47
2025,10,Outubro,Motos,Total,7,ROYAL ENFIELD,3056,1.46
2025,10,Outubro,Motos,Total,8,HAOJUE,2193,1.05
2025,10,Outubro,Motos,Total,9,BMW,1609,0.77
2025,10,Outubro,Motos,Total,10,KAWASAKI,1239,0.59
2025,10,Outubro,Motos,Total,11,TRIUMPH,1238,0.59
2025,10,Outubro,Motos,Total,12,ZONTES,741,0.35
2025,10,Outubro,Motos,Total,13,DAFRA,407,0.19
2025,10,Outubro,Motos,Total,14,SUZUKI,334,0.16
2025,10,Outubro,Motos,Total,15,BULL,233,0.11
2025,10,Outubro,Motos,Total,16,H.DAVIDSON,196,0.09
2025,10,Outubro,Motos,Total,17,DUCATI,104,0.05
2025,10,Outubro,Motos,Total,18,GCX,98,0.05
2025,10,Outubro,Motos,Total,19,AMAZON,54,0.03
2025,10,Outubro,Motos,Total,20,WATTS,42,0.02
2025,10,Outubro,Motos,Total,21,LEVA,32,0.02
2025,11,Novembro,Autos,Total,1,VW,35740,19.63
2025,11,Novembro,Com. Leves,Total,1,FIAT,19556,43.33
2025,11,Novembro,Autos,Total,2,FIAT,25550,14.04
2025,11,Novembro,Com. Leves,Total,2,VW,5123,11.35
2025,11,Novembro,Autos,Total,3,GM,23023,12.65
2025,11,Novembro,Com. Leves,Total,3,GM,4495,9.96
2025,11,Novembro,Autos,Total,4,HYUNDAI,19890,10.93
2025,11,Novembro,Com. Leves,Total,4,TOYOTA,4097,9.08
2025,11,Novembro,Autos,Total,5,JEEP,11964,6.57
2025,11,Novembro,Com. Leves,Total,5,FORD,3310,7.33
2025,11,Novembro,Autos,Total,6,RENAULT,11071,6.08
2025,11,Novembro,Com. Leves,Total,6,RENAULT,2592,5.74
2025,11,Novembro,Autos,Total,7,BYD,9726,5.34
2025,11,Novembro,Com. Leves,Total,7,RAM,2545,5.64
2025,11,Novembro,Autos,Total,8,HONDA,8975,4.93
2025,11,Novembro,Com. Leves,Total,8,MITSUBISHI,1069,2.37
2025,11,Novembro,Autos,Total,9,CAOA CHERY,7052,3.87
2025,11,Novembro,Com. Leves,Total,9,KIA,358,0.79
2025,11,Novembro,Autos,Total,10,NISSAN,6442,3.54
2025,11,Novembro,Com. Leves,Total,10,IVECO,354,0.78
2025,11,Novembro,Autos,Total,11,GWM,4593,2.52
2025,11,Novembro,Com. Leves,Total,11,GWM,331,0.73
2025,11,Novembro,Autos,Total,12,TOYOTA,3980,2.19
2025,11,Novembro,Com. Leves,Total,12,EFFA,224,0.5
2025,11,Novembro,Autos,Total,13,CITROEN,3208,1.76
2025,11,Novembro,Com. Leves,Total,13,VW TRUCK E BUS,217,0.48
2025,11,Novembro,Autos,Total,14,BMW,1479,0.81
2025,11,Novembro,Com. Leves,Total,14,PEUGEOT,201,0.45
2025,11,Novembro,Autos,Total,15,PEUGEOT,1328,0.73
2025,11,Novembro,Com. Leves,Total,15,FOTON,130,0.29
2025,11,Novembro,Autos,Total,16,FORD,1225,0.67
2025,11,Novembro,Com. Leves,Total,16,M.BENZ,112,0.25
2025,11,Novembro,Autos,Total,17,OMODA JAECOO,1213,0.67
2025,11,Novembro,Com. Leves,Total,17,BYD,82,0.18
2025,11,Novembro,Autos,Total,18,MITSUBISHI,1096,0.6
2025,11,Novembro,Com. Leves,Total,18,HYUNDAI,78,0.17
2025,11,Novembro,Autos,Total,19,GEELY,985,0.54
2025,11,Novembro,Com. Leves,Total,19,CITROEN,74,0.16
2025,11,Novembro,Autos,Total,20,M.BENZ,724,0.4
2025,11,Novembro,Com. Leves,Total,20,NISSAN,74,0.16
2025,11,Novembro,Autos,Total,21,VOLVO,684,0.38
2025,11,Novembro,Com. Leves,Total,21,SHINERAY,4,0.1
2025,11,Novembro,Caminhões,Total,1,M.BENZ,2631,29.93
2025,11,Novembro,Ônibus,Total,1,M.BENZ,1320,49.96
2025,11,Novembro,Caminhões,Total,2,VW TRUCK E BUS,2380,27.08
2025,11,Novembro,Ônibus,Total,2,VW TRUCK E BUS,477,18.05
2025,11,Novembro,Caminhões,Total,3,VOLVO,1406,16.0
2025,11,Novembro,Ônibus,Total,3,IVECO,418,15.82
2025,11,Novembro,Caminhões,Total,4,SCANIA,905,10.3
2025,11,Novembro,Ônibus,Total,4,MARCOPOLO,252,9.54
2025,11,Novembro,Caminhões,Total,5,IVECO,750,8.53
2025,11,Novembro,Ônibus,Total,5,SCANIA,117,4.43
2025,11,Novembro,Caminhões,Total,6,DAF,548,6.23
2025,11,Novembro,Ônibus,Total,6,VOLVO,49,1.85
2025,11,Novembro,Caminhões,Total,7,FOTON,117,1.33
2025,11,Novembro,Ônibus,Total,7,AGRALE,8,0.3
2025,11,Novembro,Caminhões,Total,8,NANJING,16,0.18
2025,11,Novembro,Ônibus,Total,8,HIGER,1,0.04
2025,11,Novembro,Caminhões,Total,9,AGRALE,15,0.17
2025,11,Novembro,Caminhões,Total,10,JAC,7,0.08
2025,11,Novembro,Caminhões,Total,11,CNHTC,4,0.05
2025,11,Novembro,Caminhões,Total,12,FUSO,1,0.01
2025,11,Novembro,Caminhões,Total,13,JMC,1,0.01
2025,11,Novembro,Caminhões,Total,14,XCMG,1,0.01
2025,11,Novembro,Motos,Total,1,HONDA,120249,66.58
2025,11,Novembro,Motos,Total,2,YAMAHA,23410,12.96
2025,11,Novembro,Motos,Total,3,SHINERAY,11029,6.11
2025,11,Novembro,Motos,Total,4,MOTTU,9202,5.1
2025,11,Novembro,Motos,Total,5,AVELLOZ,3022,1.67
2025,11,Novembro,Motos,Total,6,BAJAJ,2835,1.57
2025,11,Novembro,Motos,Total,7,ROYAL ENFIELD,2805,1.55
2025,11,Novembro,Motos,Total,8,HAOJUE,2034,1.13
2025,11,Novembro,Motos,Total,9,BMW,1387,0.77
2025,11,Novembro,Motos,Total,10,TRIUMPH,1210,0.67
2025,11,Novembro,Motos,Total,11,KAWASAKI,941,0.52
2025,11,Novembro,Motos,Total,12,ZONTES,568,0.31
2025,11,Novembro,Motos,Total,13,DAFRA,481,0.27
2025,11,Novembro,Motos,Total,14,SUZUKI,322,0.18
2025,11,Novembro,Motos,Total,15,BULL,196,0.11
2025,11,Novembro,Motos,Total,16,H.DAVIDSON,147,0.08
2025,11,Novembro,Motos,Total,17,GCX,140,0.08
2025,11,Novembro,Motos,Total,18,DUCATI,80,0.04
2025,11,Novembro,Motos,Total,19,AMAZON,51,0.03
2025,11,Novembro,Motos,Total,20,WATTS,42,0.02
2025,11,Novembro,Motos,Total,21,LEVA,38,0.02
2025,12,Dezembro,Autos,Total,1,VW,39245,18.62
2025,12,Dezembro,Com. Leves,Total,1,FIAT,24144,42.82
2025,12,Dezembro,Autos,Total,2,FIAT,29195,13.85
2025,12,Dezembro,Com. Leves,Total,2,VW,8530,15.13
2025,12,Dezembro,Autos,Total,3,GM,24252,11.51
2025,12,Dezembro,Com. Leves,Total,3,GM,5313,9.42
2025,12,Dezembro,Autos,Total,4,HYUNDAI,20585,9.77
2025,12,Dezembro,Com. Leves,Total,4,TOYOTA,4399,7.8
2025,12,Dezembro,Autos,Total,5,BYD,15530,7.37
2025,12,Dezembro,Com. Leves,Total,5,FORD,4244,7.53
2025,12,Dezembro,Autos,Total,6,JEEP,13358,6.34
2025,12,Dezembro,Com. Leves,Total,6,RAM,3143,5.57
2025,12,Dezembro,Autos,Total,7,HONDA,10832,5.14
2025,12,Dezembro,Com. Leves,Total,7,RENAULT,2933,5.2
2025,12,Dezembro,Autos,Total,8,RENAULT,10172,4.83
2025,12,Dezembro,Com. Leves,Total,8,MITSUBISHI,1251,2.22
2025,12,Dezembro,Autos,Total,9,NISSAN,7374,3.5
2025,12,Dezembro,Com. Leves,Total,9,GWM,339,0.6
2025,12,Dezembro,Autos,Total,10,TOYOTA,7374,3.5
2025,12,Dezembro,Com. Leves,Total,10,IVECO,337,0.6
2025,12,Dezembro,Autos,Total,11,CAOA CHERY,7208,3.42
2025,12,Dezembro,Com. Leves,Total,11,KIA,287,0.51
2025,12,Dezembro,Autos,Total,12,GWM,5144,2.44
2025,12,Dezembro,Com. Leves,Total,12,PEUGEOT,230,0.41
2025,12,Dezembro,Autos,Total,13,CITROEN,4900,2.33
2025,12,Dezembro,Com. Leves,Total,13,EFFA,229,0.41
2025,12,Dezembro,Autos,Total,14,PEUGEOT,2629,1.25
